customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnRiskScore,RiskTier,RiskColor,CustomerSegments,CustomerPersona
4596-FFHTU,Male,Yes,No,No,34,Yes,No,Month-to-month,Electronic check,21.9,749.0,No,55,Medium,#FFD700,Budget,General Subscriber
9105-DLUAX,Male,Yes,Yes,No,1,Yes,DSL,Month-to-month,Bank transfer (automatic),67.28,67.38,No,78,High,#FF007F,"High-Risk, Short-Term",General Subscriber
5153-UEBWT,Female,No,No,No,6,Yes,DSL,Month-to-month,Mailed check,57.98,349.39,No,60,High,#FF007F,"High-Risk, Short-Term",General Subscriber
0064-QNDUK,Male,No,Yes,No,26,Yes,No,One year,Mailed check,21.33,559.56,No,5,Low,#00F5D4,Budget,General Subscriber
6389-USSNQ,Female,Yes,No,No,34,Yes,DSL,One year,Bank transfer (automatic),68.49,2319.67,No,38,Medium,#FFD700,Standard,General Subscriber
2963-CNLBD,Female,No,Yes,Yes,45,No,DSL,One year,Credit card (automatic),72.19,3216.33,No,23,Low,#00F5D4,Standard,General Subscriber
0982-ECYNE,Male,No,Yes,Yes,1,Yes,No,Month-to-month,Bank transfer (automatic),24.2,24.27,No,50,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
7493-QHICN,Female,No,Yes,Yes,40,No,DSL,One year,Electronic check,53.51,2159.59,No,30,Medium,#FFD700,Standard,General Subscriber
7318-RKTHO,Male,No,Yes,Yes,47,Yes,DSL,One year,Bank transfer (automatic),71.28,3375.14,No,23,Low,#00F5D4,Standard,General Subscriber
8443-GXQTA,Female,No,No,No,16,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),103.85,1677.88,No,75,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
7868-TFMXQ,Male,No,Yes,Yes,60,Yes,DSL,Two year,Credit card (automatic),69.98,4157.82,No,3,Low,#00F5D4,Loyal,Loyal Long-Term User
0101-VDSAL,Female,No,No,No,30,Yes,No,One year,Electronic check,23.6,710.11,No,25,Low,#00F5D4,Budget,General Subscriber
0635-LDSPZ,Female,No,No,No,10,Yes,Fiber optic,Month-to-month,Mailed check,95.44,958.03,No,85,High,#FF007F,"High-Risk, Premium, Short-Term",High-Value Churn-Risk
2535-FETHY,Male,No,Yes,No,24,Yes,Fiber optic,One year,Mailed check,93.5,2265.8,No,45,Medium,#FFD700,Premium,General Subscriber
2751-GCYYK,Male,Yes,Yes,Yes,71,Yes,No,Two year,Bank transfer (automatic),22.33,1579.07,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
0647-JAWKL,Female,No,No,Yes,52,Yes,Fiber optic,Two year,Credit card (automatic),97.71,5098.0,No,20,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
1774-XDNQN,Male,No,No,No,36,Yes,DSL,One year,Electronic check,50.43,1806.57,No,35,Medium,#FFD700,Standard,General Subscriber
5835-XYDAB,Male,No,No,Yes,58,Yes,No,Two year,Bank transfer (automatic),23.43,1351.39,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
1383-UVLCI,Male,No,No,No,16,Yes,No,Month-to-month,Bank transfer (automatic),23.91,385.52,No,35,Medium,#FFD700,Budget,General Subscriber
1026-HSVBA,Female,No,Yes,Yes,17,Yes,No,Month-to-month,Electronic check,20.18,342.73,No,45,Medium,#FFD700,Budget,General Subscriber
1872-ZTPBG,Male,No,No,No,66,Yes,DSL,Two year,Credit card (automatic),56.26,3725.8,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
3974-FEKPP,Female,Yes,Yes,Yes,14,Yes,DSL,Month-to-month,Electronic check,52.26,725.33,No,65,High,#FF007F,High-Risk,General Subscriber
1771-BRXNT,Male,No,Yes,Yes,58,Yes,DSL,Two year,Electronic check,61.79,3608.2,No,18,Low,#00F5D4,Loyal,Loyal Long-Term User
1054-HKXZC,Female,No,Yes,No,72,Yes,No,Two year,Mailed check,20.75,1497.32,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
8077-RLVQY,Male,No,Yes,No,19,Yes,Fiber optic,Month-to-month,Credit card (automatic),95.84,1831.81,No,70,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
1714-JWAGJ,Female,No,No,No,29,Yes,DSL,One year,Electronic check,69.14,2003.66,No,48,Medium,#FFD700,Standard,General Subscriber
2791-VENCL,Male,Yes,No,No,50,Yes,DSL,Two year,Bank transfer (automatic),54.78,2723.12,No,5,Low,#00F5D4,Loyal,Loyal Long-Term User
1742-ECNLS,Female,Yes,No,No,34,Yes,No,One year,Bank transfer (automatic),23.27,787.18,No,15,Low,#00F5D4,Budget,General Subscriber
7928-BMHTM,Female,No,Yes,Yes,47,Yes,DSL,One year,Bank transfer (automatic),51.69,2441.26,No,15,Low,#00F5D4,Standard,General Subscriber
5084-ZGIVF,Female,No,Yes,No,16,Yes,No,Month-to-month,Mailed check,23.74,380.5,No,30,Medium,#FFD700,Budget,General Subscriber
4705-JHGFC,Female,No,No,No,49,Yes,DSL,Two year,Credit card (automatic),54.35,2663.92,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
1050-RSRWV,Male,No,Yes,No,20,Yes,DSL,One year,Mailed check,73.31,1463.32,No,28,Low,#00F5D4,Standard,General Subscriber
6378-YBDQP,Female,No,Yes,Yes,49,No,DSL,Two year,Mailed check,71.97,3517.85,No,3,Low,#00F5D4,Loyal,Loyal Long-Term User
3618-YDLOS,Male,No,No,No,15,Yes,No,Month-to-month,Bank transfer (automatic),23.53,352.67,No,35,Medium,#FFD700,Budget,General Subscriber
3033-WWKUA,Female,No,Yes,No,72,Yes,Fiber optic,Two year,Bank transfer (automatic),100.36,7169.01,No,20,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
8221-FCYLC,Female,Yes,Yes,No,8,Yes,Fiber optic,Month-to-month,Mailed check,100.03,797.71,No,85,High,#FF007F,"High-Risk, Premium, Short-Term",High-Value Churn-Risk
4008-XDJVL,Female,No,No,Yes,32,Yes,No,Month-to-month,Mailed check,23.63,750.7,No,30,Medium,#FFD700,Budget,General Subscriber
9498-SOMHS,Female,No,Yes,Yes,27,Yes,Fiber optic,One year,Electronic check,85.66,2305.8,No,60,High,#FF007F,High-Risk,High-Value Churn-Risk
6324-YXGGK,Female,No,No,Yes,15,Yes,DSL,Month-to-month,Bank transfer (automatic),60.51,901.72,No,53,Medium,#FFD700,Standard,General Subscriber
5660-KWSSS,Female,Yes,Yes,No,49,Yes,Fiber optic,Two year,Mailed check,99.98,4925.8,No,25,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
6197-WNZRC,Female,No,Yes,Yes,42,Yes,No,One year,Mailed check,22.95,970.41,No,0,Low,#00F5D4,Budget,General Subscriber
0031-TARKO,Female,No,No,No,15,Yes,DSL,Month-to-month,Bank transfer (automatic),61.35,926.42,No,58,Medium,#FFD700,Standard,General Subscriber
0256-HPQCC,Male,No,Yes,No,24,Yes,Fiber optic,Month-to-month,Credit card (automatic),103.87,2481.25,No,70,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
0852-YFQNC,Female,No,No,No,56,Yes,No,Two year,Credit card (automatic),23.09,1292.28,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
4197-QXMQB,Male,No,No,No,33,Yes,Fiber optic,One year,Bank transfer (automatic),102.28,3349.71,No,50,Medium,#FFD700,Premium,General Subscriber
4157-CPNFM,Male,No,Yes,No,50,Yes,Fiber optic,Two year,Bank transfer (automatic),93.31,4703.39,No,20,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
5998-HCIGB,Male,No,Yes,No,54,Yes,Fiber optic,Two year,Bank transfer (automatic),104.15,5597.44,No,20,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
3880-NPDTD,Male,No,No,No,25,Yes,No,Month-to-month,Credit card (automatic),22.06,547.1,No,35,Medium,#FFD700,Budget,General Subscriber
6588-PTZGJ,Female,No,No,No,48,Yes,DSL,One year,Credit card (automatic),74.5,3541.42,No,18,Low,#00F5D4,Loyal,Loyal Long-Term User
6705-PZJFA,Male,Yes,Yes,No,63,Yes,Fiber optic,Two year,Electronic check,89.63,5603.96,No,40,Medium,#FFD700,Loyal,General Subscriber
6887-AXXTB,Female,No,Yes,Yes,72,Yes,Fiber optic,Two year,Bank transfer (automatic),93.73,6726.81,No,20,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
5618-ZGWPB,Female,No,No,No,7,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),88.8,624.09,No,85,High,#FF007F,"High-Risk, Short-Term",High-Value Churn-Risk
3525-HOATJ,Female,Yes,No,No,61,Yes,Fiber optic,Two year,Electronic check,85.09,5214.48,No,45,Medium,#FFD700,Loyal,General Subscriber
5453-RRFEH,Male,Yes,Yes,Yes,70,Yes,DSL,Two year,Mailed check,74.69,5220.77,No,8,Low,#00F5D4,Loyal,Loyal Long-Term User
3003-KVEVP,Male,No,No,No,4,Yes,No,Month-to-month,Mailed check,22.46,89.7,No,55,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
0029-QJXUW,Male,No,Yes,No,36,Yes,No,Month-to-month,Credit card (automatic),20.84,743.2,No,25,Low,#00F5D4,Budget,General Subscriber
1733-EEANF,Male,No,Yes,Yes,12,Yes,No,Month-to-month,Mailed check,21.82,263.71,No,30,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
8743-YJEBZ,Male,Yes,No,Yes,47,Yes,Fiber optic,One year,Mailed check,93.7,4435.22,No,45,Medium,#FFD700,Premium,General Subscriber
3509-FUMYS,Female,No,Yes,Yes,1,Yes,No,Month-to-month,Mailed check,23.25,23.45,No,50,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
0021-GNYUC,Female,No,Yes,Yes,62,Yes,No,Two year,Bank transfer (automatic),21.4,1322.24,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
2276-UVVAO,Male,No,No,No,6,Yes,Fiber optic,Month-to-month,Credit card (automatic),85.94,511.55,No,85,High,#FF007F,"High-Risk, Short-Term",High-Value Churn-Risk
5992-XHHCF,Male,Yes,No,No,55,Yes,DSL,Two year,Mailed check,59.43,3259.07,No,5,Low,#00F5D4,Loyal,Loyal Long-Term User
8946-MWPJM,Male,No,No,No,41,Yes,Fiber optic,One year,Bank transfer (automatic),97.53,4011.96,No,45,Medium,#FFD700,Premium,General Subscriber
5115-JZSIO,Male,No,Yes,No,5,Yes,DSL,Month-to-month,Electronic check,74.57,374.0,No,88,High,#FF007F,"High-Risk, Short-Term",General Subscriber
6029-PUXWX,Male,No,Yes,No,11,Yes,Fiber optic,Month-to-month,Mailed check,101.73,1128.62,No,80,High,#FF007F,"High-Risk, Premium, Short-Term",High-Value Churn-Risk
2018-RTOMC,Female,Yes,No,No,64,Yes,No,Two year,Bank transfer (automatic),24.13,1536.4,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
8189-RLOTD,Male,Yes,No,No,32,Yes,Fiber optic,One year,Bank transfer (automatic),93.62,2971.98,No,55,Medium,#FFD700,Premium,General Subscriber
9346-NOHBQ,Female,No,Yes,No,13,Yes,No,Month-to-month,Electronic check,21.39,275.52,No,45,Medium,#FFD700,Budget,General Subscriber
1566-HUDXZ,Female,Yes,No,No,29,Yes,No,Month-to-month,Mailed check,23.43,684.0,No,40,Medium,#FFD700,Budget,General Subscriber
2401-ZJPMM,Male,No,No,No,61,Yes,DSL,Two year,Credit card (automatic),72.98,4465.68,No,8,Low,#00F5D4,Loyal,Loyal Long-Term User
3043-VDYCG,Male,No,Yes,No,23,Yes,DSL,Month-to-month,Mailed check,74.76,1714.01,No,53,Medium,#FFD700,Standard,General Subscriber
9971-PPOFD,Male,No,No,Yes,56,Yes,Fiber optic,Two year,Credit card (automatic),91.74,5100.37,No,20,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
0893-PEKSL,Male,Yes,Yes,No,28,No,No,One year,Mailed check,20.23,566.41,No,10,Low,#00F5D4,Budget,General Subscriber
3646-LWPMC,Female,No,Yes,No,27,Yes,DSL,Month-to-month,Bank transfer (automatic),72.57,1958.3,No,53,Medium,#FFD700,Standard,General Subscriber
0152-NVAPJ,Male,No,Yes,Yes,51,Yes,Fiber optic,Two year,Electronic check,96.19,4953.74,No,35,Medium,#FFD700,"Loyal, Premium",General Subscriber
6659-UCJJI,Male,Yes,Yes,Yes,3,No,No,Month-to-month,Electronic check,22.83,68.85,No,70,High,#FF007F,"High-Risk, Budget, Short-Term",Promo-Sensitive Budget User
7425-QSDLZ,Male,No,No,No,47,Yes,DSL,Month-to-month,Electronic check,50.59,2374.69,No,60,High,#FF007F,High-Risk,General Subscriber
3942-IDQKA,Male,No,Yes,Yes,14,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),109.48,1518.34,No,70,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
8330-AVSFP,Female,No,No,No,59,Yes,Fiber optic,Two year,Mailed check,101.94,5962.36,No,25,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
7157-PHXDP,Male,No,No,No,40,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),87.91,3498.1,No,70,High,#FF007F,High-Risk,High-Value Churn-Risk
8229-QUGGN,Female,No,No,No,9,Yes,No,Month-to-month,Credit card (automatic),22.97,208.16,No,45,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
3628-RVXLP,Female,Yes,No,No,32,Yes,No,One year,Credit card (automatic),20.05,646.73,No,15,Low,#00F5D4,Budget,General Subscriber
8032-UVOXG,Male,No,Yes,No,57,No,DSL,One year,Bank transfer (automatic),66.42,3798.65,No,13,Low,#00F5D4,Loyal,Loyal Long-Term User
3508-FEWAW,Male,No,Yes,Yes,27,Yes,Fiber optic,One year,Mailed check,109.02,2930.49,No,45,Medium,#FFD700,Premium,General Subscriber
3356-OEAPV,Female,No,Yes,Yes,33,Yes,Fiber optic,One year,Mailed check,89.33,2921.34,No,45,Medium,#FFD700,Standard,General Subscriber
5809-AVDLZ,Female,No,No,No,62,Yes,Fiber optic,Two year,Credit card (automatic),98.41,6099.05,No,25,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
3504-MQYWB,Female,No,Yes,Yes,54,Yes,DSL,Two year,Bank transfer (automatic),50.92,2770.4,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
6939-UNHEF,Female,No,No,No,54,Yes,Fiber optic,Two year,Mailed check,86.73,4675.36,No,25,Low,#00F5D4,Loyal,Loyal Long-Term User
5567-YVFIE,Male,No,Yes,Yes,34,Yes,Fiber optic,One year,Credit card (automatic),89.46,3018.43,No,45,Medium,#FFD700,Standard,General Subscriber
1375-MZJRN,Male,No,Yes,Yes,6,Yes,Fiber optic,Month-to-month,Credit card (automatic),87.09,520.6,No,80,High,#FF007F,"High-Risk, Short-Term",High-Value Churn-Risk
0887-WABEL,Female,No,Yes,No,58,Yes,DSL,Two year,Bank transfer (automatic),55.89,3213.68,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
1022-BCHSE,Female,No,Yes,Yes,12,Yes,No,Month-to-month,Mailed check,24.36,294.84,No,30,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
0649-VQQXF,Male,No,No,No,47,Yes,No,One year,Electronic check,23.03,1089.5,No,20,Low,#00F5D4,Budget,General Subscriber
5374-BCXFM,Male,No,Yes,No,60,Yes,No,Two year,Bank transfer (automatic),20.05,1213.98,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
3124-QHYYR,Female,No,Yes,Yes,55,Yes,No,Two year,Bank transfer (automatic),23.71,1294.09,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
5242-UBLFN,Male,No,Yes,No,64,Yes,No,Two year,Credit card (automatic),23.85,1518.11,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
9540-AZFEA,Female,No,No,No,41,Yes,DSL,One year,Electronic check,61.93,2556.6,No,43,Medium,#FFD700,Standard,General Subscriber
2730-YVHQF,Female,Yes,Yes,Yes,1,Yes,No,Month-to-month,Electronic check,24.43,24.56,No,70,High,#FF007F,"High-Risk, Budget, Short-Term",Promo-Sensitive Budget User
3887-QDKDJ,Female,No,Yes,Yes,34,Yes,No,Month-to-month,Bank transfer (automatic),24.48,839.25,No,30,Medium,#FFD700,Budget,General Subscriber
0979-CKVJF,Female,No,Yes,Yes,34,Yes,No,One year,Bank transfer (automatic),24.58,832.58,No,5,Low,#00F5D4,Budget,General Subscriber
6324-EJMMB,Male,No,No,No,6,Yes,DSL,Month-to-month,Credit card (automatic),74.08,445.73,No,68,High,#FF007F,"High-Risk, Short-Term",General Subscriber
0670-IXHAF,Male,Yes,Yes,No,6,Yes,Fiber optic,Month-to-month,Electronic check,97.5,583.32,No,100,High,#FF007F,"High-Risk, Premium, Short-Term",High-Value Churn-Risk
1342-VRUQD,Male,Yes,No,No,67,Yes,DSL,Two year,Electronic check,61.61,4145.89,No,28,Low,#00F5D4,Loyal,Loyal Long-Term User
5728-WPMRJ,Female,No,Yes,Yes,33,Yes,Fiber optic,One year,Mailed check,88.56,2930.25,No,45,Medium,#FFD700,Standard,General Subscriber
9173-WYSKS,Female,Yes,No,No,22,Yes,No,Month-to-month,Electronic check,20.91,455.51,No,55,Medium,#FFD700,Budget,General Subscriber
6743-HGWTU,Male,No,Yes,Yes,60,Yes,No,Two year,Mailed check,20.81,1244.97,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
5110-UYYRA,Female,Yes,Yes,Yes,1,Yes,DSL,Month-to-month,Credit card (automatic),56.2,55.76,No,70,High,#FF007F,"High-Risk, Short-Term",General Subscriber
1942-WOCBB,Female,No,No,No,63,Yes,No,Two year,Bank transfer (automatic),20.33,1282.94,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
5606-SUKKU,Female,No,No,No,47,Yes,No,One year,Mailed check,20.52,971.98,No,5,Low,#00F5D4,Budget,General Subscriber
4259-JWEQH,Female,Yes,Yes,Yes,68,Yes,DSL,One year,Mailed check,59.92,4059.81,No,10,Low,#00F5D4,Loyal,Loyal Long-Term User
2291-ODFHX,Female,Yes,No,No,54,Yes,No,Two year,Electronic check,24.96,1341.9,No,5,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
2334-IHAWI,Male,Yes,Yes,Yes,53,Yes,DSL,One year,Electronic check,57.27,3050.9,No,25,Low,#00F5D4,Loyal,Loyal Long-Term User
1128-IEKZN,Female,No,No,No,70,Yes,Fiber optic,Two year,Electronic check,88.56,6241.23,No,40,Medium,#FFD700,Loyal,General Subscriber
9820-TPYUM,Female,No,No,No,21,Yes,DSL,Month-to-month,Mailed check,66.05,1384.43,No,58,Medium,#FFD700,Standard,General Subscriber
5334-QAUYR,Female,Yes,No,No,53,Yes,No,Two year,Mailed check,23.92,1258.13,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
4827-DRZSR,Female,No,No,No,30,Yes,No,One year,Bank transfer (automatic),23.5,708.69,No,10,Low,#00F5D4,Budget,General Subscriber
0721-PNTUV,Male,No,No,No,45,Yes,No,Month-to-month,Electronic check,22.34,1003.15,No,45,Medium,#FFD700,Budget,General Subscriber
9590-PABTO,Male,Yes,Yes,Yes,72,Yes,No,Two year,Mailed check,21.0,1526.77,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
7321-QSYUL,Female,No,Yes,No,16,Yes,Fiber optic,One year,Electronic check,102.09,1631.96,No,60,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
5450-PUXLW,Male,No,No,No,13,No,No,Month-to-month,Electronic check,20.27,261.33,No,50,Medium,#FFD700,Budget,General Subscriber
3885-SOVRO,Female,No,Yes,Yes,2,Yes,No,Month-to-month,Credit card (automatic),24.22,48.32,No,50,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
4797-VSGQS,Female,No,No,No,5,Yes,No,Month-to-month,Bank transfer (automatic),21.78,109.19,No,55,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
0545-HAJED,Male,No,Yes,No,37,Yes,No,One year,Bank transfer (automatic),24.41,894.58,No,0,Low,#00F5D4,Budget,General Subscriber
4029-RCNQP,Female,No,No,No,5,Yes,No,Month-to-month,Mailed check,21.33,106.79,No,55,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
2044-CKMRV,Female,No,Yes,No,27,Yes,No,Month-to-month,Bank transfer (automatic),21.47,583.85,No,30,Medium,#FFD700,Budget,General Subscriber
5703-JSGLX,Male,No,Yes,Yes,20,Yes,Fiber optic,Month-to-month,Mailed check,99.88,2013.1,No,70,High,#FF007F,"High-Risk, Premium",High-Value Churn-Risk
5227-CTEXN,Female,No,Yes,No,34,Yes,No,One year,Electronic check,24.71,838.94,No,20,Low,#00F5D4,Budget,General Subscriber
3382-QPQVT,Female,No,No,No,61,Yes,DSL,Two year,Mailed check,54.76,3340.75,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
0023-ZSZPO,Female,No,Yes,Yes,10,No,No,Month-to-month,Mailed check,23.77,237.72,No,40,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
1471-IHRVJ,Female,Yes,Yes,Yes,32,No,No,One year,Credit card (automatic),20.27,642.66,No,10,Low,#00F5D4,Budget,General Subscriber
8303-HKBAG,Male,No,Yes,Yes,67,Yes,Fiber optic,Two year,Electronic check,101.96,6763.9,No,35,Medium,#FFD700,"Loyal, Premium",General Subscriber
0730-RCMGJ,Female,Yes,No,Yes,66,Yes,Fiber optic,Two year,Mailed check,109.1,7191.03,No,25,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
5843-MDWFP,Female,No,No,No,34,Yes,DSL,One year,Electronic check,63.12,2161.43,No,48,Medium,#FFD700,Standard,General Subscriber
7623-MFHSC,Male,No,Yes,No,1,Yes,No,Month-to-month,Bank transfer (automatic),24.72,24.94,No,50,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
2568-OWZUB,Female,No,Yes,Yes,59,Yes,No,Two year,Mailed check,22.99,1344.02,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
1372-RFTDF,Male,Yes,No,No,67,Yes,DSL,One year,Credit card (automatic),51.51,3452.72,No,15,Low,#00F5D4,Loyal,Loyal Long-Term User
1602-UBXCF,Female,No,Yes,Yes,72,Yes,DSL,Two year,Credit card (automatic),55.91,4050.65,No,0,Low,#00F5D4,Loyal,Loyal Long-Term User
2141-KYPAS,Male,Yes,Yes,Yes,16,Yes,DSL,Month-to-month,Bank transfer (automatic),50.61,815.1,No,50,Medium,#FFD700,Standard,General Subscriber
7614-SYIGJ,Female,No,Yes,Yes,46,Yes,No,Two year,Bank transfer (automatic),21.85,1011.32,No,0,Low,#00F5D4,Budget,General Subscriber
9922-TVVGJ,Male,No,No,No,35,Yes,Fiber optic,One year,Bank transfer (automatic),102.9,3598.21,No,50,Medium,#FFD700,Premium,General Subscriber
4855-VABEH,Female,No,No,No,36,Yes,DSL,One year,Credit card (automatic),63.54,2268.19,No,28,Low,#00F5D4,Standard,General Subscriber
6339-RRNQJ,Male,No,No,No,53,Yes,No,Two year,Electronic check,21.2,1116.47,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
1904-GWYVM,Female,No,No,No,5,Yes,No,Month-to-month,Bank transfer (automatic),23.67,118.88,No,55,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
6944-EUCWC,Female,No,Yes,No,48,Yes,No,One year,Bank transfer (automatic),20.45,973.63,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
7104-AVJIN,Male,No,No,No,41,Yes,DSL,One year,Bank transfer (automatic),73.75,3038.15,No,28,Low,#00F5D4,Standard,General Subscriber
9215-GTUAV,Female,No,Yes,No,59,Yes,No,Two year,Electronic check,24.63,1461.15,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
9890-GVUHB,Female,No,Yes,Yes,68,Yes,DSL,Two year,Electronic check,67.57,4625.98,No,18,Low,#00F5D4,Loyal,Loyal Long-Term User
0994-JSKOC,Female,No,Yes,Yes,58,Yes,Fiber optic,Two year,Electronic check,90.32,5192.15,No,35,Medium,#FFD700,"Loyal, Premium",General Subscriber
7696-PAFKW,Female,No,No,No,5,Yes,No,Month-to-month,Credit card (automatic),21.64,108.27,No,55,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
0528-SJCNV,Male,No,Yes,No,57,Yes,Fiber optic,Two year,Credit card (automatic),94.47,5389.08,No,20,Low,#00F5D4,"Loyal, Premium",Loyal Long-Term User
6976-QNTZS,Female,Yes,No,No,38,Yes,No,Month-to-month,Electronic check,22.12,837.03,No,50,Medium,#FFD700,Budget,General Subscriber
7038-HJDAH,Female,No,Yes,Yes,23,Yes,DSL,Month-to-month,Credit card (automatic),50.31,1157.31,No,45,Medium,#FFD700,Standard,General Subscriber
3844-PFUOR,Female,Yes,Yes,No,64,Yes,No,Two year,Bank transfer (automatic),22.4,1445.47,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
4960-VMNBO,Male,No,No,Yes,6,Yes,No,Month-to-month,Bank transfer (automatic),21.1,126.08,No,40,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
0959-FPRHW,Female,No,No,No,47,Yes,DSL,One year,Electronic check,51.89,2448.4,No,35,Medium,#FFD700,Standard,General Subscriber
0488-EKEMV,Male,No,Yes,No,60,Yes,No,Two year,Electronic check,21.43,1288.7,No,0,Low,#00F5D4,"Loyal, Budget",Loyal Long-Term User
7188-ZETTC,Male,No,No,No,29,No,No,Month-to-month,Credit card (automatic),22.14,636.32,No,35,Medium,#FFD700,Budget,General Subscriber
9518-INSWD,Male,Yes,No,No,12,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),89.28,1062.49,No,80,High,#FF007F,"High-Risk, Short-Term",High-Value Churn-Risk
7833-HGBNL,Male,No,No,No,8,Yes,No,Month-to-month,Mailed check,24.54,197.97,No,45,Medium,#FFD700,"Budget, Short-Term",Promo-Sensitive Budget User
