customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7842-UGPVJ,Female,0,Yes,Yes,66,No,DSL,Two year,Mailed check,53.91,3553.3,No
1420-VYBER,Male,0,Yes,No,52,Yes,Fiber optic,One year,Bank transfer (automatic),94.75,4892.63,No
4293-ENOIW,Male,0,Yes,Yes,19,Yes,DSL,Month-to-month,Mailed check,61.15,1151.98,Yes
0124-XAYGN,Female,0,Yes,No,2,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),102.44,205.22,Yes
5281-ZBVWS,Female,1,Yes,Yes,8,Yes,DSL,Month-to-month,Bank transfer (automatic),71.67,573.55,Yes
6850-HRKUY,Female,0,No,No,58,Yes,Fiber optic,Two year,Mailed check,101.54,5903.79,Yes
4219-SURUS,Female,0,No,No,9,Yes,Fiber optic,Month-to-month,Electronic check,107.12,961.85,Yes
0249-SVQRS,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,Mailed check,88.16,1224.94,Yes
4152-OPMLX,Male,0,Yes,No,37,No,DSL,Month-to-month,Bank transfer (automatic),57.93,2151.76,No
9576-FJSFT,Male,0,No,No,26,Yes,Fiber optic,Month-to-month,Credit card (automatic),86.0,2219.55,Yes
5224-VHCNO,Female,1,Yes,No,15,No,DSL,Month-to-month,Credit card (automatic),66.64,993.02,Yes
5919-JAZXN,Male,0,No,No,67,Yes,No,Two year,Bank transfer (automatic),22.24,1486.25,No
3841-SWNFD,Male,0,Yes,Yes,41,Yes,No,One year,Bank transfer (automatic),23.28,960.72,No
4736-KSFPX,Male,0,Yes,Yes,26,Yes,DSL,One year,Credit card (automatic),70.95,1839.75,No
4870-ROFQU,Male,1,Yes,Yes,33,Yes,No,Month-to-month,Bank transfer (automatic),21.75,711.05,No
2018-OGERK,Male,0,Yes,No,62,Yes,DSL,Two year,Bank transfer (automatic),62.82,3908.26,No
5032-JWAGA,Male,0,Yes,Yes,27,Yes,DSL,Month-to-month,Bank transfer (automatic),55.83,1515.28,No
3763-QSKUN,Female,0,No,No,25,Yes,Fiber optic,Month-to-month,Credit card (automatic),96.02,2412.35,Yes
1084-GTWSB,Female,0,Yes,Yes,2,No,DSL,Month-to-month,Electronic check,57.88,114.63,No
5840-HUXIJ,Female,0,No,No,35,Yes,Fiber optic,One year,Bank transfer (automatic),108.85,3773.17,No
4492-KHXBK,Female,0,No,No,24,Yes,DSL,Month-to-month,Mailed check,64.02,1538.2,No
5598-UYMRB,Male,0,No,No,11,Yes,DSL,Month-to-month,Credit card (automatic),53.72,592.59,Yes
6218-JQCOO,Male,0,No,No,45,Yes,DSL,One year,Bank transfer (automatic),62.09,2805.28,No
2219-TCJGD,Male,0,Yes,No,23,Yes,DSL,Month-to-month,Mailed check,57.11,1309.96,No
6183-AHQNF,Female,0,Yes,Yes,68,Yes,No,Two year,Mailed check,23.19,1591.64,No
2419-ZDBUB,Female,1,No,No,5,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),90.27,448.49,Yes
5589-DCTRH,Female,1,Yes,Yes,29,Yes,Fiber optic,One year,Bank transfer (automatic),103.26,2982.94,Yes
4380-PLLIX,Female,0,No,No,9,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),92.13,821.28,Yes
3134-DTDUN,Female,0,No,No,8,No,No,Month-to-month,Electronic check,23.84,190.82,Yes
2623-UHGET,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),96.14,96.55,Yes
8174-JCXCO,Female,0,Yes,No,55,Yes,No,Two year,Credit card (automatic),20.36,1120.06,No
8434-UCPNY,Male,1,No,Yes,41,Yes,DSL,One year,Electronic check,61.64,2504.99,No
8446-KZEJU,Female,0,Yes,Yes,7,Yes,Fiber optic,Month-to-month,Mailed check,103.34,724.3,Yes
1035-FJXVD,Male,0,No,No,34,Yes,Fiber optic,One year,Electronic check,109.62,3698.37,No
8389-FDCNG,Male,0,Yes,No,65,Yes,No,Two year,Bank transfer (automatic),23.18,1495.62,No
3631-PVNUX,Female,0,Yes,Yes,1,Yes,No,Month-to-month,Electronic check,22.51,22.59,Yes
9858-NIVTB,Male,0,Yes,No,63,Yes,DSL,Two year,Mailed check,60.78,3807.4,No
9337-GMCPS,Male,0,Yes,Yes,56,Yes,DSL,Two year,Bank transfer (automatic),71.46,4022.92,No
5916-JYYRU,Male,0,No,No,52,Yes,No,Two year,Mailed check,21.34,1120.4,No
6315-OOYNC,Male,0,Yes,Yes,52,Yes,DSL,One year,Electronic check,65.69,3447.9,No
9452-SXUNO,Female,0,Yes,Yes,21,Yes,DSL,Month-to-month,Mailed check,69.62,1469.12,No
7428-TAMMS,Female,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Credit card (automatic),104.09,419.96,Yes
7157-MBNPZ,Female,1,Yes,Yes,41,Yes,No,One year,Mailed check,22.53,927.95,No
3343-MKTXJ,Male,1,Yes,No,5,Yes,Fiber optic,Month-to-month,Credit card (automatic),95.63,473.97,No
6857-IZSJK,Female,0,Yes,Yes,57,Yes,DSL,Two year,Credit card (automatic),54.13,3108.87,No
8797-OETQT,Male,1,No,No,47,Yes,Fiber optic,Two year,Credit card (automatic),98.49,4605.46,No
8405-KGPFQ,Male,0,Yes,No,63,Yes,DSL,Two year,Mailed check,59.73,3774.16,No
6490-BYFQQ,Female,0,Yes,No,47,Yes,DSL,Two year,Electronic check,74.84,3493.14,No
2893-YTGHZ,Male,0,No,No,56,Yes,No,Two year,Bank transfer (automatic),22.27,1238.93,No
7204-HSGIK,Female,1,No,No,9,Yes,Fiber optic,Month-to-month,Electronic check,108.06,974.68,Yes
0966-OUFDN,Female,0,No,No,58,Yes,Fiber optic,Two year,Bank transfer (automatic),93.22,5353.49,No
8610-KVOEN,Male,0,Yes,Yes,46,Yes,No,One year,Bank transfer (automatic),21.98,1005.57,No
0510-NLNUQ,Male,0,No,No,70,Yes,Fiber optic,Two year,Mailed check,93.91,6535.6,Yes
2993-DZXLF,Female,0,Yes,No,1,Yes,DSL,Month-to-month,Bank transfer (automatic),70.43,70.86,Yes
4657-JTTWQ,Female,0,No,No,4,Yes,DSL,Month-to-month,Mailed check,57.35,228.63,Yes
4114-NFLSZ,Male,0,Yes,Yes,26,Yes,DSL,Month-to-month,Bank transfer (automatic),50.2,1297.69,No
0946-OJQAI,Female,1,No,No,4,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),101.02,406.29,Yes
7808-GCFIN,Male,0,Yes,Yes,64,Yes,Fiber optic,Two year,Mailed check,93.39,5925.41,No
2314-RRSOU,Male,0,No,No,18,Yes,No,Month-to-month,Bank transfer (automatic),22.78,409.1,No
9908-XYKYZ,Male,0,Yes,Yes,8,Yes,No,Month-to-month,Bank transfer (automatic),22.4,178.77,No
3158-XIDOD,Male,0,No,No,20,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),94.94,1884.37,No
2035-BQHYM,Male,1,No,No,7,Yes,DSL,Month-to-month,Bank transfer (automatic),70.27,493.46,No
9270-AUMTR,Female,1,Yes,No,11,Yes,Fiber optic,Month-to-month,Electronic check,91.58,1014.48,Yes
5177-IHJBE,Female,0,Yes,No,15,Yes,No,Month-to-month,Bank transfer (automatic),22.12,334.7,No
2138-XNPUJ,Female,0,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),105.02,1256.74,Yes
6248-IYHZY,Female,0,Yes,No,52,Yes,No,Two year,Bank transfer (automatic),22.61,1183.61,No
2386-OHSOT,Male,1,No,No,40,Yes,DSL,One year,Mailed check,55.47,2229.3,No
6312-ZVYKU,Female,0,No,No,31,Yes,DSL,One year,Mailed check,73.18,2272.05,No
8508-KIEIB,Female,0,Yes,Yes,6,Yes,No,Month-to-month,Electronic check,22.66,135.7,No
0244-XLEBS,Female,0,Yes,No,57,Yes,DSL,Two year,Bank transfer (automatic),51.18,2893.49,No
5052-YSHKI,Female,1,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),91.64,1378.47,Yes
4806-GUZIJ,Male,0,Yes,Yes,1,No,No,Month-to-month,Mailed check,22.19,22.31,No
1880-HQDJK,Female,0,No,Yes,40,Yes,Fiber optic,One year,Electronic check,87.35,3486.84,No
9649-IURSV,Male,0,Yes,No,41,Yes,DSL,One year,Electronic check,51.38,2112.93,No
0735-BCKUG,Male,0,Yes,No,42,Yes,No,One year,Mailed check,22.48,950.3,No
0907-DOBET,Female,0,Yes,No,50,Yes,DSL,Month-to-month,Electronic check,65.21,3285.99,No
4883-OPGZL,Male,0,No,Yes,64,Yes,Fiber optic,Two year,Electronic check,98.74,6348.14,Yes
9088-JAGRP,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),96.14,290.16,No
3779-EXSKP,Male,1,No,No,12,Yes,DSL,Month-to-month,Bank transfer (automatic),63.98,765.73,Yes
8002-ZIZMC,Male,1,Yes,No,60,Yes,No,Two year,Electronic check,20.57,1230.79,No
7287-RICZQ,Male,0,No,No,19,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),104.46,2002.98,Yes
3807-OJIFC,Male,0,Yes,No,50,Yes,No,One year,Credit card (automatic),24.7,1239.2,No
4150-WPTVK,Male,0,No,No,2,Yes,No,Month-to-month,Electronic check,22.35,44.64,No
4424-TRPSN,Female,0,No,No,7,No,DSL,Month-to-month,Mailed check,74.08,519.63,No
9030-GXYWX,Male,1,No,No,49,Yes,Fiber optic,Month-to-month,Electronic check,100.86,4918.52,Yes
4210-NVZNI,Male,0,Yes,Yes,29,Yes,DSL,Month-to-month,Mailed check,53.81,1565.19,No
8852-UHRID,Male,0,No,No,39,Yes,DSL,One year,Electronic check,62.09,2442.87,Yes
1035-MVCIT,Male,0,Yes,Yes,2,Yes,Fiber optic,Month-to-month,Credit card (automatic),104.62,211.01,Yes
1334-WDDPZ,Female,1,No,No,24,Yes,DSL,One year,Credit card (automatic),53.87,1294.15,No
7750-FZIQG,Female,1,No,No,33,Yes,DSL,One year,Mailed check,73.36,2418.61,No
5223-LMLLC,Male,0,Yes,No,7,Yes,DSL,Month-to-month,Bank transfer (automatic),60.54,423.9,No
8346-EKWRB,Male,1,Yes,Yes,60,Yes,No,Two year,Bank transfer (automatic),20.58,1236.9,No
5043-JJENV,Female,1,No,Yes,53,No,No,Two year,Bank transfer (automatic),20.22,1076.92,No
3433-BMMNM,Female,0,Yes,No,31,Yes,DSL,Month-to-month,Mailed check,72.69,2265.34,Yes
5025-ZRBER,Male,0,Yes,No,55,No,No,Two year,Electronic check,21.55,1187.35,No
6681-TRMIW,Male,0,No,No,33,Yes,Fiber optic,One year,Electronic check,97.06,3226.97,Yes
2270-DDSEU,Female,0,No,No,45,Yes,DSL,One year,Electronic check,59.28,2644.88,No
2271-SNXPU,Female,0,Yes,Yes,14,Yes,No,Month-to-month,Electronic check,22.64,319.33,No
3377-KHCEQ,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,Electronic check,106.01,1063.03,Yes
2178-PQXHA,Female,0,No,No,59,Yes,Fiber optic,Two year,Mailed check,108.38,6401.49,No
6681-ANUHA,Female,0,Yes,Yes,71,Yes,Fiber optic,Two year,Mailed check,106.34,7556.57,Yes
8108-RNYJE,Male,0,Yes,Yes,58,Yes,Fiber optic,Two year,Bank transfer (automatic),91.36,5258.2,No
5877-VZXWN,Male,0,Yes,No,63,Yes,Fiber optic,Two year,Credit card (automatic),102.51,6510.46,No
9317-UPBPO,Female,0,Yes,No,54,Yes,No,One year,Credit card (automatic),21.47,1170.06,No
1591-KOGDJ,Female,1,No,No,8,Yes,Fiber optic,Month-to-month,Mailed check,87.31,705.15,Yes
0400-RDSYR,Female,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Electronic check,92.96,931.4,Yes
3961-YEJFV,Female,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),89.86,447.09,Yes
4905-JXYCH,Female,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),101.33,507.7,Yes
1515-JPZHM,Male,0,Yes,Yes,7,Yes,No,Month-to-month,Bank transfer (automatic),20.05,141.29,No
1322-LUKNY,Female,0,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Mailed check,109.23,873.17,Yes
2623-EZSVR,Male,0,Yes,No,33,Yes,No,Month-to-month,Electronic check,23.9,783.06,Yes
0431-UEIZB,Female,0,No,Yes,58,Yes,DSL,One year,Electronic check,52.31,3055.78,No
1915-JBFEY,Male,0,Yes,Yes,7,Yes,No,Month-to-month,Mailed check,22.13,155.43,Yes
0268-GSOBA,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),96.1,95.87,No
1396-CCBPM,Male,0,No,Yes,2,Yes,DSL,Month-to-month,Bank transfer (automatic),60.03,120.62,No
8546-YBBQD,Female,0,No,No,3,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),105.85,318.27,No
1476-QWIYM,Female,0,Yes,Yes,60,Yes,No,Two year,Electronic check,24.87,1498.0,No
2843-DEYSL,Male,0,Yes,No,52,Yes,Fiber optic,One year,Mailed check,96.26,5013.08,Yes
6728-VFKFJ,Male,0,Yes,Yes,55,Yes,Fiber optic,Two year,Credit card (automatic),103.11,5712.73,No
0998-UILFE,Female,0,No,No,27,Yes,Fiber optic,Month-to-month,Mailed check,92.82,2516.28,No
0581-NHXUZ,Female,0,Yes,No,50,Yes,Fiber optic,Two year,Credit card (automatic),96.46,4817.89,No
8798-ZOMBK,Female,0,No,No,3,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),89.98,271.03,Yes
2109-RKLMK,Male,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,Electronic check,93.64,2907.92,Yes
7816-UTDYO,Female,0,Yes,Yes,33,Yes,No,One year,Credit card (automatic),20.5,670.32,No
8920-AKRFB,Female,0,No,No,71,Yes,Fiber optic,Two year,Bank transfer (automatic),106.92,7618.67,Yes
7141-ZLYQB,Male,0,No,No,12,Yes,No,Month-to-month,Bank transfer (automatic),21.3,256.22,No
0356-LDCNT,Male,1,No,No,48,Yes,Fiber optic,Two year,Bank transfer (automatic),102.85,4975.83,No
5085-QAIVE,Male,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Credit card (automatic),109.71,1856.46,No
5976-SEINU,Male,0,No,Yes,32,Yes,DSL,One year,Credit card (automatic),57.22,1832.88,No
7100-HCZZK,Female,0,Yes,Yes,47,Yes,DSL,Two year,Credit card (automatic),69.6,3252.95,No
6904-LCHFT,Female,1,Yes,Yes,17,Yes,DSL,Month-to-month,Credit card (automatic),50.9,869.5,No
1267-XUPAO,Male,1,Yes,No,16,Yes,No,Month-to-month,Mailed check,22.14,357.78,No
0401-RAVPT,Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),104.16,1045.58,Yes
5139-NBDGD,Female,1,Yes,Yes,63,Yes,DSL,Month-to-month,Electronic check,72.07,4567.04,No
4639-YJQIC,Male,0,No,No,57,Yes,No,Two year,Electronic check,21.84,1238.94,No
7735-GVNYW,Male,0,No,No,37,Yes,Fiber optic,One year,Credit card (automatic),109.49,4073.09,No
9110-OWFYZ,Male,0,Yes,Yes,50,Yes,DSL,One year,Credit card (automatic),50.65,2530.91,No
5869-WKSXI,Male,0,Yes,No,66,Yes,DSL,Two year,Credit card (automatic),52.65,3469.61,No
5807-CTYBN,Male,0,Yes,Yes,10,Yes,No,Month-to-month,Electronic check,21.91,218.49,Yes
9472-KVZSX,Male,0,No,No,32,Yes,No,One year,Electronic check,21.71,691.7,No
0002-HZPNP,Female,0,No,Yes,8,Yes,DSL,Month-to-month,Credit card (automatic),60.62,487.16,No
1246-CWFXK,Male,0,No,No,47,Yes,No,Month-to-month,Bank transfer (automatic),23.69,1120.27,No
6035-DXRGP,Female,0,Yes,Yes,1,Yes,No,Month-to-month,Bank transfer (automatic),20.09,20.01,No
3900-XFXBQ,Female,0,No,No,4,No,No,Month-to-month,Credit card (automatic),20.85,83.1,Yes
3071-JUCOJ,Male,0,No,No,37,Yes,DSL,One year,Credit card (automatic),74.48,2779.08,No
1761-IPAFO,Male,0,Yes,Yes,63,Yes,Fiber optic,Two year,Credit card (automatic),89.21,5640.47,No
8914-VNLHX,Male,0,Yes,No,54,Yes,No,Two year,Bank transfer (automatic),21.75,1181.81,No
1726-PWHCV,Female,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,Mailed check,105.08,527.9,No
1406-EAXTM,Female,1,No,No,56,Yes,DSL,Two year,Bank transfer (automatic),72.07,4015.73,No
0098-MORAV,Female,1,Yes,No,1,Yes,DSL,Month-to-month,Bank transfer (automatic),58.94,59.48,Yes
8193-TBDVL,Male,0,No,No,49,Yes,Fiber optic,Two year,Credit card (automatic),87.54,4274.67,No
8954-ONTUA,Male,1,No,No,9,Yes,Fiber optic,Month-to-month,Electronic check,104.27,936.68,Yes
4813-SVESY,Male,0,No,No,7,No,No,Month-to-month,Mailed check,21.5,151.52,Yes
0731-UAMVL,Female,0,No,No,5,Yes,DSL,Month-to-month,Mailed check,50.71,252.3,No
0628-MWIPU,Female,0,No,No,32,Yes,Fiber optic,One year,Mailed check,96.01,3060.35,Yes
1564-EMJGT,Male,0,No,No,26,Yes,Fiber optic,Month-to-month,Credit card (automatic),102.96,2687.38,No
9551-IMFHA,Female,0,Yes,Yes,48,No,No,Two year,Mailed check,24.01,1160.59,No
5268-LHAOY,Male,0,No,Yes,46,Yes,Fiber optic,One year,Credit card (automatic),103.27,4757.04,Yes
6664-ULBES,Male,1,Yes,Yes,36,Yes,Fiber optic,One year,Bank transfer (automatic),89.13,3210.28,No
7196-HCJES,Female,0,Yes,Yes,2,Yes,Fiber optic,Month-to-month,Electronic check,90.72,181.93,Yes
9732-IRVWU,Female,0,Yes,Yes,55,No,No,Two year,Bank transfer (automatic),22.98,1263.78,No
9872-XYMAP,Female,0,Yes,No,65,Yes,Fiber optic,Two year,Mailed check,86.62,5681.94,No
9097-DHOXU,Female,0,No,No,15,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),90.98,1367.59,No
2779-CGJLB,Male,0,Yes,Yes,13,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),103.82,1363.12,Yes
5767-WQWMX,Female,0,No,No,28,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),86.22,2420.81,No
3227-GVYLS,Male,0,No,No,57,Yes,DSL,One year,Credit card (automatic),52.74,3019.09,No
4799-VVAOW,Female,0,No,No,4,Yes,DSL,Month-to-month,Mailed check,50.53,203.65,No
0965-KSBJF,Female,0,No,Yes,51,Yes,No,Two year,Electronic check,22.9,1171.35,No
3616-JLVMT,Female,0,Yes,Yes,15,No,DSL,Month-to-month,Credit card (automatic),56.93,856.52,No
8108-HBBYA,Male,0,Yes,No,1,Yes,DSL,Month-to-month,Electronic check,61.8,62.09,Yes
6443-HEORZ,Male,0,No,No,45,Yes,DSL,One year,Electronic check,73.0,3267.92,No
0875-LCPHS,Female,0,No,No,13,Yes,No,Month-to-month,Credit card (automatic),22.75,294.28,No
2318-DCIBU,Male,0,Yes,No,28,Yes,Fiber optic,Month-to-month,Credit card (automatic),93.75,2637.75,Yes
6704-LXNSR,Male,0,Yes,No,12,Yes,DSL,Month-to-month,Electronic check,53.3,635.66,No
5938-RPBLN,Male,0,Yes,Yes,5,No,DSL,Month-to-month,Mailed check,70.06,348.51,Yes
7808-CARRQ,Male,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Mailed check,107.6,1622.4,No
3453-MKHKS,Male,0,No,No,46,Yes,Fiber optic,One year,Mailed check,86.1,3990.73,No
6676-LNIAM,Female,1,Yes,Yes,33,Yes,DSL,Month-to-month,Bank transfer (automatic),65.34,2160.52,No
8403-DHUHQ,Female,0,No,No,48,Yes,Fiber optic,One year,Credit card (automatic),87.18,4216.33,No
6588-WINSW,Female,0,No,No,47,Yes,No,Month-to-month,Bank transfer (automatic),23.64,1103.62,No
9517-BMUJS,Male,1,No,No,8,No,DSL,Month-to-month,Credit card (automatic),65.82,525.89,Yes
5197-NEDWX,Female,0,No,No,61,Yes,Fiber optic,Two year,Credit card (automatic),97.59,5942.11,No
4283-GEGXX,Female,0,Yes,Yes,39,Yes,No,One year,Electronic check,23.4,921.18,No
4540-TNYUQ,Female,0,Yes,Yes,6,Yes,No,Month-to-month,Mailed check,21.66,130.05,No
7834-QXCUS,Male,0,No,No,1,No,No,Month-to-month,Mailed check,21.74,21.79,No
0965-ACOPE,Male,0,Yes,Yes,57,Yes,DSL,One year,Mailed check,73.96,4181.48,No
3365-WRTIY,Female,0,Yes,No,5,Yes,DSL,Month-to-month,Electronic check,63.95,317.12,Yes
4258-PCDNP,Female,0,Yes,Yes,7,Yes,No,Month-to-month,Bank transfer (automatic),21.67,150.62,No
7124-TIIHJ,Male,0,Yes,Yes,62,Yes,DSL,Two year,Credit card (automatic),70.3,4358.99,No
8389-GSFWJ,Female,0,Yes,Yes,42,Yes,DSL,One year,Mailed check,63.64,2673.22,No
7873-DHKAH,Male,0,No,No,62,Yes,Fiber optic,Two year,Bank transfer (automatic),90.66,5663.15,No
1988-QQMMH,Female,0,Yes,Yes,26,Yes,DSL,Month-to-month,Bank transfer (automatic),56.16,1456.87,No
0276-RAUNP,Female,0,Yes,Yes,35,Yes,DSL,Month-to-month,Bank transfer (automatic),69.58,2446.98,No
4167-FBTAN,Female,1,Yes,No,4,Yes,DSL,Month-to-month,Mailed check,52.11,210.47,No
0862-TUXWM,Male,0,Yes,Yes,42,Yes,Fiber optic,One year,Mailed check,94.35,3996.91,No
3579-YXWTQ,Male,0,Yes,Yes,61,Yes,DSL,Two year,Bank transfer (automatic),65.36,4018.26,No
4795-TSGRN,Female,0,Yes,No,66,Yes,Fiber optic,Two year,Bank transfer (automatic),103.17,6824.87,No
2114-XKYQL,Male,1,No,No,63,Yes,No,Month-to-month,Electronic check,22.95,1435.89,Yes
8181-IBOUE,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Credit card (automatic),102.12,101.6,Yes
3987-DIBSU,Male,1,No,No,44,Yes,DSL,One year,Bank transfer (automatic),72.71,3185.35,No
1372-WPWPN,Female,1,Yes,No,42,Yes,Fiber optic,Month-to-month,Electronic check,99.97,4224.9,Yes
4346-HVCQX,Male,0,Yes,No,9,Yes,No,Month-to-month,Bank transfer (automatic),21.02,189.88,Yes
4777-SHFYB,Female,0,No,No,50,Yes,Fiber optic,One year,Bank transfer (automatic),98.68,4933.35,Yes
6864-UGNRD,Female,0,Yes,Yes,49,Yes,DSL,One year,Mailed check,58.23,2853.17,No
3123-ZIETV,Female,0,No,No,36,Yes,DSL,One year,Bank transfer (automatic),69.9,2492.16,No
3095-KVTXP,Male,0,No,No,56,No,DSL,Two year,Electronic check,58.03,3269.02,No
6444-MEPIC,Female,0,No,No,10,Yes,No,Month-to-month,Bank transfer (automatic),22.17,222.13,No
7520-OFYJR,Male,0,Yes,Yes,9,Yes,Fiber optic,Month-to-month,Electronic check,106.41,952.22,Yes
4069-OFFLV,Male,0,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Credit card (automatic),88.77,352.85,Yes
0964-OPCMK,Female,0,Yes,No,7,Yes,Fiber optic,Month-to-month,Electronic check,86.57,611.18,Yes
1770-TPMGF,Female,0,Yes,Yes,42,Yes,No,Two year,Bank transfer (automatic),21.14,893.03,No
4324-AQWMH,Female,0,Yes,Yes,52,Yes,No,One year,Credit card (automatic),24.98,1306.02,No
8650-XFCXX,Female,0,Yes,No,1,Yes,No,Month-to-month,Credit card (automatic),20.68,20.58,No
9988-DMXWR,Female,0,No,No,34,Yes,DSL,Month-to-month,Bank transfer (automatic),64.01,2189.73,No
6576-DARFQ,Female,0,Yes,No,20,Yes,No,Month-to-month,Mailed check,21.92,441.19,No
5261-KSRXF,Male,0,Yes,No,72,Yes,DSL,Two year,Electronic check,60.71,4344.37,No
0265-DXMHK,Female,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),103.78,104.73,Yes
2680-RYZOZ,Female,1,Yes,No,4,Yes,DSL,Month-to-month,Bank transfer (automatic),56.37,226.08,No
1522-WLLKD,Male,0,No,No,6,Yes,DSL,Month-to-month,Mailed check,69.38,418.51,No
1000-NEDWR,Female,0,No,No,5,Yes,No,Month-to-month,Bank transfer (automatic),21.02,105.53,No
9044-SYKFN,Male,0,No,No,3,Yes,No,Month-to-month,Electronic check,24.24,73.29,No
8040-LIDEP,Female,0,No,Yes,56,Yes,DSL,Two year,Bank transfer (automatic),72.98,4115.14,No
6236-EEQQE,Male,0,No,No,13,Yes,No,Month-to-month,Bank transfer (automatic),24.85,321.41,No
5139-JOKTJ,Female,0,No,No,17,Yes,No,Month-to-month,Credit card (automatic),21.82,368.69,No
0627-OEUOC,Female,0,No,No,43,Yes,DSL,One year,Electronic check,60.53,2601.24,No
3140-PITYA,Female,0,Yes,No,2,Yes,No,Month-to-month,Credit card (automatic),20.06,39.81,Yes
8583-BMYKM,Female,0,No,No,1,Yes,DSL,Month-to-month,Credit card (automatic),67.49,67.88,No
3640-GAXMP,Male,1,Yes,No,64,Yes,Fiber optic,Two year,Electronic check,101.34,6458.88,No
6390-LWNLE,Male,0,Yes,Yes,1,Yes,DSL,Month-to-month,Credit card (automatic),61.61,61.57,Yes
1303-ANUAD,Male,0,No,No,60,Yes,Fiber optic,Two year,Mailed check,98.45,5855.27,No
2905-XLJVG,Female,1,No,No,6,Yes,DSL,Month-to-month,Bank transfer (automatic),54.59,324.89,Yes
0354-FKUUW,Male,0,No,No,52,Yes,No,Two year,Bank transfer (automatic),24.74,1285.99,No
7486-UWLGD,Female,0,No,No,20,Yes,DSL,Month-to-month,Mailed check,59.56,1187.5,No
0103-XCOVI,Male,1,Yes,No,41,Yes,DSL,One year,Electronic check,61.39,2518.19,No
9733-UQYCJ,Female,0,No,No,29,Yes,DSL,One year,Bank transfer (automatic),56.35,1641.65,No
2585-GASZE,Female,0,No,No,65,No,No,One year,Bank transfer (automatic),20.57,1331.3,No
9328-TYLKO,Female,0,Yes,Yes,37,Yes,Fiber optic,One year,Mailed check,101.2,3718.4,No
5935-UNINB,Female,0,No,No,52,Yes,No,Two year,Bank transfer (automatic),22.9,1189.32,No
6847-FQSMH,Female,0,Yes,No,42,No,No,One year,Electronic check,23.03,976.38,No
6377-FPGAZ,Female,0,No,Yes,15,Yes,Fiber optic,Month-to-month,Electronic check,93.5,1406.89,No
1027-UOSRQ,Male,0,No,Yes,1,Yes,No,Month-to-month,Credit card (automatic),21.21,21.25,No
1207-SLSPA,Female,1,No,No,63,Yes,No,Two year,Electronic check,22.35,1396.61,No
0397-FXFHI,Female,0,Yes,No,18,Yes,Fiber optic,Month-to-month,Electronic check,104.34,1869.98,Yes
6492-ENBIF,Female,0,No,No,29,Yes,Fiber optic,One year,Mailed check,87.49,2534.14,No
9053-NENCO,Male,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),104.32,1567.1,No
6962-SEJAK,Female,0,No,No,1,Yes,No,Month-to-month,Electronic check,23.78,23.88,No
9911-LLGTA,Female,0,No,No,58,Yes,No,Two year,Bank transfer (automatic),20.79,1193.83,No
0866-CATDX,Male,0,No,No,47,Yes,Fiber optic,Two year,Bank transfer (automatic),85.16,3975.85,No
5120-HUMEN,Male,0,Yes,Yes,6,Yes,DSL,Month-to-month,Credit card (automatic),50.07,299.64,Yes
5523-JXWSH,Female,0,No,Yes,54,Yes,No,One year,Mailed check,23.6,1275.73,No
0738-RTZKA,Female,0,Yes,No,64,Yes,DSL,Two year,Mailed check,64.27,4079.12,No
5041-CULQW,Female,1,Yes,Yes,30,Yes,No,Month-to-month,Credit card (automatic),23.18,698.28,Yes
