Order_ID,Customer_ID,Region_ID,State,City,Order_Date,Ship_Date,Ship_Mode
ORD-14530,CUST-1976,REG-01,New Jersey,Newark,2024-05-22,2024-05-27,Standard Class
ORD-14531,CUST-1595,REG-02,Washington,Seattle,2024-12-30,2025-01-02,Second Class
ORD-14532,CUST-1200,REG-01,Ohio,Cleveland,2024-09-16,2024-09-16,Same Day
ORD-14533,CUST-1407,REG-01,Pennsylvania,Philadelphia,2024-11-15,2024-11-17,First Class
ORD-14534,CUST-2406,REG-01,Massachusetts,Boston,2024-05-04,2024-05-11,Standard Class
ORD-14535,CUST-2858,REG-01,New York,New York,2024-11-18,2024-11-20,Second Class
ORD-14536,CUST-2597,REG-01,New York,New York,2025-01-04,2025-01-08,Standard Class
ORD-14537,CUST-1192,REG-03,Texas,Houston,2026-01-23,2026-01-28,Standard Class
ORD-14538,CUST-2815,REG-04,Illinois,Chicago,2024-01-27,2024-02-01,Standard Class
ORD-14539,CUST-1241,REG-02,Oregon,Portland,2026-05-07,2026-05-14,Standard Class
ORD-14540,CUST-1474,REG-01,Massachusetts,Boston,2025-03-13,2025-03-19,Standard Class
ORD-14541,CUST-1861,REG-02,California,San Francisco,2024-10-10,2024-10-11,First Class
ORD-14542,CUST-1724,REG-04,Minnesota,Minneapolis,2024-01-05,2024-01-10,Standard Class
ORD-14543,CUST-1718,REG-03,North Carolina,Charlotte,2025-10-27,2025-10-29,First Class
ORD-14544,CUST-1812,REG-03,Florida,Miami,2024-11-17,2024-11-22,Standard Class
ORD-14545,CUST-1806,REG-01,Pennsylvania,Philadelphia,2025-10-17,2025-10-22,Standard Class
ORD-14546,CUST-1159,REG-02,Arizona,Phoenix,2025-04-04,2025-04-08,Standard Class
ORD-14547,CUST-2935,REG-04,Indiana,Indianapolis,2024-12-08,2024-12-10,First Class
ORD-14548,CUST-1776,REG-04,Minnesota,Minneapolis,2026-02-28,2026-03-07,Standard Class
ORD-14549,CUST-1659,REG-04,Illinois,Chicago,2024-04-07,2024-04-12,Standard Class
ORD-14550,CUST-1027,REG-02,Washington,Seattle,2025-02-14,2025-02-19,Standard Class
ORD-14551,CUST-1675,REG-02,Oregon,Portland,2025-01-18,2025-01-21,Second Class
ORD-14552,CUST-2930,REG-04,Michigan,Detroit,2025-04-04,2025-04-09,Standard Class
ORD-14553,CUST-1932,REG-02,California,Los Angeles,2024-05-24,2024-05-25,First Class
ORD-14554,CUST-1958,REG-04,Illinois,Chicago,2024-03-27,2024-04-01,Standard Class
ORD-14555,CUST-1991,REG-04,Wisconsin,Milwaukee,2024-05-24,2024-05-28,Second Class
ORD-14556,CUST-2359,REG-03,North Carolina,Charlotte,2024-02-01,2024-02-06,Standard Class
ORD-14557,CUST-2268,REG-04,Michigan,Detroit,2025-01-23,2025-01-23,Same Day
ORD-14558,CUST-2179,REG-01,New Jersey,Newark,2024-08-26,2024-08-27,First Class
ORD-14559,CUST-1336,REG-02,Oregon,Portland,2024-08-13,2024-08-20,Standard Class
ORD-14560,CUST-1092,REG-04,Wisconsin,Milwaukee,2025-04-04,2025-04-05,First Class
ORD-14561,CUST-1603,REG-02,Washington,Seattle,2025-02-26,2025-03-04,Standard Class
ORD-14562,CUST-2102,REG-03,Georgia,Atlanta,2024-03-02,2024-03-05,Second Class
ORD-14563,CUST-2218,REG-04,Minnesota,Minneapolis,2026-04-02,2026-04-03,First Class
ORD-14564,CUST-2308,REG-01,Pennsylvania,Philadelphia,2024-02-24,2024-02-27,Second Class
ORD-14565,CUST-1700,REG-02,Oregon,Portland,2024-09-25,2024-09-30,Standard Class
ORD-14566,CUST-2019,REG-03,Georgia,Atlanta,2025-07-21,2025-07-27,Standard Class
ORD-14567,CUST-1930,REG-04,Wisconsin,Milwaukee,2024-09-21,2024-09-23,First Class
ORD-14568,CUST-2494,REG-03,Texas,Austin,2025-03-09,2025-03-09,Same Day
ORD-14569,CUST-1155,REG-03,North Carolina,Charlotte,2024-08-09,2024-08-13,Standard Class
ORD-14570,CUST-1572,REG-03,Texas,Houston,2024-03-15,2024-03-21,Standard Class
ORD-14571,CUST-2065,REG-04,Minnesota,Minneapolis,2024-12-26,2025-01-01,Standard Class
ORD-14572,CUST-2089,REG-02,California,Los Angeles,2024-06-30,2024-07-04,Second Class
ORD-14573,CUST-1321,REG-03,Virginia,Richmond,2024-11-23,2024-11-26,Second Class
ORD-14574,CUST-1488,REG-03,Georgia,Atlanta,2025-05-11,2025-05-17,Standard Class
ORD-14575,CUST-2952,REG-02,Colorado,Denver,2024-02-19,2024-02-24,Standard Class
ORD-14576,CUST-1443,REG-04,Michigan,Detroit,2024-07-16,2024-07-23,Standard Class
ORD-14577,CUST-1881,REG-04,Michigan,Detroit,2026-01-09,2026-01-13,Standard Class
ORD-14578,CUST-2899,REG-01,Ohio,Cleveland,2024-10-23,2024-10-30,Standard Class
ORD-14579,CUST-1394,REG-03,Texas,Austin,2024-02-07,2024-02-09,Second Class
ORD-14580,CUST-1118,REG-02,California,Los Angeles,2025-08-15,2025-08-22,Standard Class
ORD-14581,CUST-2515,REG-04,Michigan,Detroit,2024-01-10,2024-01-17,Standard Class
ORD-14582,CUST-1905,REG-02,Arizona,Phoenix,2024-06-14,2024-06-18,Standard Class
ORD-14583,CUST-2601,REG-02,Washington,Seattle,2024-05-04,2024-05-08,Standard Class
ORD-14584,CUST-1049,REG-03,Texas,Houston,2024-07-25,2024-08-01,Standard Class
ORD-14585,CUST-1458,REG-04,Wisconsin,Milwaukee,2025-02-14,2025-02-19,Standard Class
ORD-14586,CUST-2292,REG-04,Michigan,Detroit,2026-05-20,2026-05-24,Standard Class
ORD-14587,CUST-1845,REG-03,Georgia,Atlanta,2024-05-13,2024-05-15,First Class
ORD-14588,CUST-1066,REG-03,Virginia,Richmond,2024-08-14,2024-08-20,Standard Class
ORD-14589,CUST-2746,REG-03,Florida,Miami,2026-01-21,2026-01-21,Same Day
ORD-14590,CUST-1366,REG-01,Massachusetts,Boston,2026-01-15,2026-01-15,Same Day
ORD-14591,CUST-2235,REG-01,Massachusetts,Boston,2026-05-30,2026-06-06,Standard Class
ORD-14592,CUST-1471,REG-02,Washington,Seattle,2026-05-16,2026-05-18,First Class
ORD-14593,CUST-2226,REG-02,Oregon,Portland,2024-05-11,2024-05-15,Standard Class
ORD-14594,CUST-2777,REG-04,Indiana,Indianapolis,2024-04-17,2024-04-19,First Class
ORD-14595,CUST-1412,REG-01,New York,New York,2024-10-04,2024-10-08,Standard Class
ORD-14596,CUST-2258,REG-04,Michigan,Detroit,2025-12-30,2026-01-04,Standard Class
ORD-14597,CUST-1949,REG-04,Michigan,Detroit,2024-05-22,2024-05-26,Second Class
ORD-14598,CUST-1970,REG-03,Florida,Miami,2024-03-15,2024-03-19,Second Class
ORD-14599,CUST-1890,REG-01,Ohio,Cleveland,2025-02-10,2025-02-15,Standard Class
ORD-14600,CUST-1115,REG-04,Indiana,Indianapolis,2025-10-02,2025-10-06,Standard Class
ORD-14601,CUST-2344,REG-04,Indiana,Indianapolis,2025-05-23,2025-05-27,Standard Class
ORD-14602,CUST-1752,REG-01,New Jersey,Newark,2024-03-11,2024-03-15,Standard Class
ORD-14603,CUST-2769,REG-04,Wisconsin,Milwaukee,2026-01-06,2026-01-13,Standard Class
ORD-14604,CUST-1052,REG-03,Texas,Houston,2025-10-28,2025-11-04,Standard Class
ORD-14605,CUST-1795,REG-01,Massachusetts,Boston,2024-02-10,2024-02-14,Standard Class
ORD-14606,CUST-1363,REG-04,Michigan,Detroit,2024-10-22,2024-10-29,Standard Class
ORD-14607,CUST-2535,REG-03,Texas,Houston,2024-12-07,2024-12-13,Standard Class
ORD-14608,CUST-1872,REG-01,Ohio,Cleveland,2024-07-09,2024-07-14,Standard Class
ORD-14609,CUST-1140,REG-01,Pennsylvania,Philadelphia,2026-02-17,2026-02-23,Standard Class
ORD-14610,CUST-2853,REG-03,Virginia,Richmond,2025-02-12,2025-02-18,Standard Class
ORD-14611,CUST-1819,REG-02,California,San Francisco,2025-07-16,2025-07-18,Second Class
ORD-14612,CUST-1879,REG-04,Michigan,Detroit,2024-05-23,2024-05-23,Same Day
ORD-14613,CUST-2514,REG-01,Massachusetts,Boston,2024-09-09,2024-09-11,Second Class
ORD-14614,CUST-1667,REG-03,Texas,Austin,2024-11-03,2024-11-07,Standard Class
ORD-14615,CUST-2284,REG-02,Washington,Seattle,2025-08-28,2025-09-02,Standard Class
ORD-14616,CUST-2809,REG-02,Oregon,Portland,2025-01-07,2025-01-13,Standard Class
ORD-14617,CUST-1083,REG-01,New York,New York,2024-02-23,2024-03-01,Standard Class
ORD-14618,CUST-1750,REG-01,New York,New York,2024-12-14,2024-12-16,Second Class
ORD-14619,CUST-2639,REG-01,Massachusetts,Boston,2024-07-13,2024-07-19,Standard Class
ORD-14620,CUST-1053,REG-03,Georgia,Atlanta,2025-05-29,2025-06-05,Standard Class
ORD-14621,CUST-2215,REG-01,Massachusetts,Boston,2024-02-28,2024-03-06,Standard Class
ORD-14622,CUST-1389,REG-04,Illinois,Chicago,2024-02-07,2024-02-13,Standard Class
ORD-14623,CUST-1886,REG-02,Arizona,Phoenix,2024-06-24,2024-06-28,Standard Class
ORD-14624,CUST-2108,REG-02,Washington,Seattle,2025-07-12,2025-07-12,Same Day
ORD-14625,CUST-2915,REG-04,Wisconsin,Milwaukee,2024-12-09,2024-12-12,Second Class
ORD-14626,CUST-2889,REG-04,Indiana,Indianapolis,2024-07-11,2024-07-15,Standard Class
ORD-14627,CUST-2470,REG-04,Indiana,Indianapolis,2024-06-08,2024-06-08,Same Day
ORD-14628,CUST-1522,REG-02,Oregon,Portland,2024-07-10,2024-07-14,Standard Class
ORD-14629,CUST-2145,REG-02,Oregon,Portland,2025-04-21,2025-04-28,Standard Class
ORD-14630,CUST-2541,REG-01,New Jersey,Newark,2025-07-18,2025-07-22,Second Class
ORD-14631,CUST-2019,REG-03,Georgia,Atlanta,2025-05-02,2025-05-06,Standard Class
ORD-14632,CUST-2295,REG-01,Ohio,Cleveland,2024-02-07,2024-02-09,Second Class
ORD-14633,CUST-2125,REG-04,Indiana,Indianapolis,2024-11-17,2024-11-24,Standard Class
ORD-14634,CUST-2766,REG-02,Arizona,Phoenix,2024-06-22,2024-06-23,First Class
ORD-14635,CUST-2125,REG-04,Indiana,Indianapolis,2024-06-16,2024-06-21,Standard Class
ORD-14636,CUST-1540,REG-03,Florida,Miami,2024-12-28,2025-01-02,Standard Class
ORD-14637,CUST-1136,REG-01,New Jersey,Newark,2025-03-22,2025-03-24,Second Class
ORD-14638,CUST-2841,REG-04,Minnesota,Minneapolis,2024-05-31,2024-06-06,Standard Class
ORD-14639,CUST-1757,REG-01,Massachusetts,Boston,2025-12-11,2025-12-18,Standard Class
ORD-14640,CUST-1117,REG-02,Washington,Seattle,2024-11-04,2024-11-09,Standard Class
ORD-14641,CUST-2780,REG-03,Texas,Austin,2024-07-21,2024-07-26,Standard Class
ORD-14642,CUST-2199,REG-03,Texas,Austin,2024-11-01,2024-11-05,Standard Class
ORD-14643,CUST-2303,REG-03,Texas,Houston,2025-03-02,2025-03-08,Standard Class
ORD-14644,CUST-1378,REG-02,Oregon,Portland,2025-05-08,2025-05-13,Standard Class
ORD-14645,CUST-1060,REG-01,Pennsylvania,Philadelphia,2025-06-13,2025-06-17,Standard Class
ORD-14646,CUST-1395,REG-04,Michigan,Detroit,2024-03-19,2024-03-22,Second Class
ORD-14647,CUST-1452,REG-03,Virginia,Richmond,2024-10-11,2024-10-16,Standard Class
ORD-14648,CUST-1672,REG-04,Wisconsin,Milwaukee,2024-04-19,2024-04-21,Second Class
ORD-14649,CUST-2827,REG-01,Pennsylvania,Philadelphia,2026-05-07,2026-05-14,Standard Class
ORD-14650,CUST-2610,REG-03,Georgia,Atlanta,2025-04-29,2025-05-06,Standard Class
ORD-14651,CUST-2081,REG-04,Wisconsin,Milwaukee,2024-03-15,2024-03-22,Standard Class
ORD-14652,CUST-2075,REG-01,New York,New York,2024-12-01,2024-12-03,First Class
ORD-14653,CUST-2081,REG-04,Wisconsin,Milwaukee,2024-06-13,2024-06-17,Standard Class
ORD-14654,CUST-2249,REG-01,Pennsylvania,Philadelphia,2024-05-03,2024-05-08,Standard Class
ORD-14655,CUST-1891,REG-02,California,Los Angeles,2026-05-11,2026-05-15,Standard Class
ORD-14656,CUST-2661,REG-04,Wisconsin,Milwaukee,2024-01-22,2024-01-23,First Class
ORD-14657,CUST-1232,REG-02,Colorado,Denver,2024-08-02,2024-08-04,Second Class
ORD-14658,CUST-2081,REG-04,Wisconsin,Milwaukee,2024-02-04,2024-02-06,Second Class
ORD-14659,CUST-1396,REG-02,Washington,Seattle,2025-02-25,2025-03-02,Standard Class
ORD-14660,CUST-1835,REG-02,Arizona,Phoenix,2024-10-13,2024-10-19,Standard Class
ORD-14661,CUST-1830,REG-01,New York,New York,2024-06-03,2024-06-07,Standard Class
ORD-14662,CUST-1693,REG-04,Michigan,Detroit,2025-10-20,2025-10-27,Standard Class
ORD-14663,CUST-1486,REG-03,Virginia,Richmond,2024-02-29,2024-03-05,Standard Class
ORD-14664,CUST-2378,REG-02,California,San Francisco,2024-12-19,2024-12-23,Standard Class
ORD-14665,CUST-2892,REG-04,Indiana,Indianapolis,2024-05-05,2024-05-10,Standard Class
ORD-14666,CUST-2942,REG-04,Indiana,Indianapolis,2025-09-29,2025-10-03,Standard Class
ORD-14667,CUST-1833,REG-02,Arizona,Phoenix,2025-04-07,2025-04-09,First Class
ORD-14668,CUST-2059,REG-03,North Carolina,Charlotte,2025-03-13,2025-03-15,Second Class
ORD-14669,CUST-2740,REG-02,California,San Francisco,2025-01-18,2025-01-22,Standard Class
ORD-14670,CUST-2989,REG-04,Wisconsin,Milwaukee,2026-01-27,2026-02-02,Standard Class
ORD-14671,CUST-1961,REG-04,Michigan,Detroit,2024-03-14,2024-03-17,Second Class
ORD-14672,CUST-1890,REG-01,Ohio,Cleveland,2025-09-26,2025-09-30,Standard Class
ORD-14673,CUST-2489,REG-01,New York,New York,2024-11-13,2024-11-20,Standard Class
ORD-14674,CUST-1174,REG-01,New Jersey,Newark,2024-08-23,2024-08-29,Standard Class
ORD-14675,CUST-1625,REG-04,Illinois,Chicago,2025-01-29,2025-01-30,First Class
ORD-14676,CUST-1044,REG-02,Arizona,Phoenix,2024-05-28,2024-05-28,Same Day
ORD-14677,CUST-1486,REG-03,Virginia,Richmond,2024-07-06,2024-07-10,Standard Class
ORD-14678,CUST-2517,REG-04,Wisconsin,Milwaukee,2024-09-15,2024-09-22,Standard Class
ORD-14679,CUST-1121,REG-01,New York,New York,2025-05-25,2025-05-28,Second Class
ORD-14680,CUST-1914,REG-01,New York,New York,2024-02-01,2024-02-08,Standard Class
ORD-14681,CUST-1988,REG-01,Pennsylvania,Philadelphia,2024-05-01,2024-05-05,Standard Class
ORD-14682,CUST-2062,REG-04,Illinois,Chicago,2025-11-02,2025-11-09,Standard Class
ORD-14683,CUST-1135,REG-03,Virginia,Richmond,2024-10-15,2024-10-19,Second Class
ORD-14684,CUST-2310,REG-02,Colorado,Denver,2024-08-25,2024-08-29,Standard Class
ORD-14685,CUST-1124,REG-02,Washington,Seattle,2025-04-26,2025-05-02,Standard Class
ORD-14686,CUST-1922,REG-02,California,Los Angeles,2025-03-12,2025-03-18,Standard Class
ORD-14687,CUST-2341,REG-03,Florida,Miami,2024-09-16,2024-09-23,Standard Class
ORD-14688,CUST-1570,REG-02,California,Los Angeles,2024-06-12,2024-06-19,Standard Class
ORD-14689,CUST-2813,REG-01,Pennsylvania,Philadelphia,2025-08-23,2025-08-27,Second Class
ORD-14690,CUST-1082,REG-03,North Carolina,Charlotte,2024-11-13,2024-11-15,Second Class
ORD-14691,CUST-2988,REG-01,Massachusetts,Boston,2024-03-22,2024-03-24,Second Class
ORD-14692,CUST-2839,REG-01,Pennsylvania,Philadelphia,2025-01-26,2025-02-02,Standard Class
ORD-14693,CUST-1106,REG-04,Minnesota,Minneapolis,2025-02-22,2025-03-01,Standard Class
ORD-14694,CUST-1674,REG-04,Indiana,Indianapolis,2024-07-28,2024-08-04,Standard Class
ORD-14695,CUST-2939,REG-01,New York,New York,2025-01-15,2025-01-20,Standard Class
ORD-14696,CUST-2494,REG-03,Texas,Austin,2024-12-24,2024-12-31,Standard Class
ORD-14697,CUST-1552,REG-04,Minnesota,Minneapolis,2024-02-28,2024-03-05,Standard Class
ORD-14698,CUST-2577,REG-01,Ohio,Cleveland,2024-04-01,2024-04-08,Standard Class
ORD-14699,CUST-2477,REG-02,California,Los Angeles,2025-11-18,2025-11-25,Standard Class
ORD-14700,CUST-1636,REG-01,Pennsylvania,Philadelphia,2025-06-07,2025-06-13,Standard Class
ORD-14701,CUST-1729,REG-01,Massachusetts,Boston,2025-05-17,2025-05-21,Standard Class
ORD-14702,CUST-2748,REG-03,North Carolina,Charlotte,2024-02-29,2024-03-07,Standard Class
ORD-14703,CUST-2728,REG-02,California,San Francisco,2025-07-24,2025-07-26,First Class
ORD-14704,CUST-2446,REG-02,California,San Francisco,2024-04-26,2024-04-30,Standard Class
ORD-14705,CUST-2893,REG-04,Illinois,Chicago,2024-04-15,2024-04-21,Standard Class
ORD-14706,CUST-2336,REG-03,Texas,Houston,2026-05-12,2026-05-14,First Class
ORD-14707,CUST-2432,REG-02,California,San Francisco,2024-07-28,2024-08-03,Standard Class
ORD-14708,CUST-2804,REG-02,California,San Francisco,2025-07-19,2025-07-24,Standard Class
ORD-14709,CUST-2155,REG-04,Minnesota,Minneapolis,2025-01-03,2025-01-08,Standard Class
ORD-14710,CUST-1980,REG-03,Georgia,Atlanta,2026-04-30,2026-05-07,Standard Class
ORD-14711,CUST-1976,REG-01,New Jersey,Newark,2024-04-29,2024-05-03,Standard Class
ORD-14712,CUST-2074,REG-04,Wisconsin,Milwaukee,2024-02-03,2024-02-07,Second Class
ORD-14713,CUST-2539,REG-01,New Jersey,Newark,2025-06-28,2025-07-04,Standard Class
ORD-14714,CUST-2375,REG-03,Georgia,Atlanta,2025-03-23,2025-03-29,Standard Class
ORD-14715,CUST-1831,REG-01,Pennsylvania,Philadelphia,2026-01-01,2026-01-07,Standard Class
ORD-14716,CUST-1229,REG-04,Indiana,Indianapolis,2024-06-16,2024-06-21,Standard Class
ORD-14717,CUST-1174,REG-01,New Jersey,Newark,2026-04-03,2026-04-10,Standard Class
ORD-14718,CUST-2041,REG-03,Virginia,Richmond,2025-12-09,2025-12-11,Second Class
ORD-14719,CUST-1221,REG-01,New York,New York,2025-11-07,2025-11-14,Standard Class
ORD-14720,CUST-2740,REG-02,California,San Francisco,2024-12-29,2025-01-03,Standard Class
ORD-14721,CUST-2673,REG-03,Texas,Houston,2024-07-16,2024-07-18,First Class
ORD-14722,CUST-2082,REG-01,New Jersey,Newark,2024-05-17,2024-05-20,Second Class
ORD-14723,CUST-2482,REG-03,Florida,Miami,2024-10-22,2024-10-29,Standard Class
ORD-14724,CUST-2864,REG-01,New Jersey,Newark,2024-01-28,2024-01-31,Second Class
ORD-14725,CUST-2681,REG-01,Ohio,Cleveland,2024-02-02,2024-02-08,Standard Class
ORD-14726,CUST-1062,REG-03,Virginia,Richmond,2024-02-19,2024-02-21,First Class
ORD-14727,CUST-1073,REG-03,Georgia,Atlanta,2024-07-30,2024-08-04,Standard Class
ORD-14728,CUST-1766,REG-04,Wisconsin,Milwaukee,2024-07-04,2024-07-04,Same Day
ORD-14729,CUST-1617,REG-04,Michigan,Detroit,2024-06-16,2024-06-20,Standard Class
ORD-14730,CUST-2506,REG-02,Washington,Seattle,2024-11-23,2024-11-25,Second Class
ORD-14731,CUST-1791,REG-04,Michigan,Detroit,2025-08-05,2025-08-11,Standard Class
ORD-14732,CUST-2916,REG-03,Florida,Miami,2024-09-12,2024-09-18,Standard Class
ORD-14733,CUST-2094,REG-01,Massachusetts,Boston,2025-02-16,2025-02-20,Second Class
ORD-14734,CUST-1927,REG-03,North Carolina,Charlotte,2024-12-20,2024-12-24,Standard Class
ORD-14735,CUST-1626,REG-02,California,San Francisco,2025-05-31,2025-06-03,Second Class
ORD-14736,CUST-2440,REG-01,Massachusetts,Boston,2024-09-14,2024-09-21,Standard Class
ORD-14737,CUST-1565,REG-03,Florida,Miami,2024-10-31,2024-11-07,Standard Class
ORD-14738,CUST-1623,REG-01,Massachusetts,Boston,2024-12-10,2024-12-17,Standard Class
ORD-14739,CUST-2433,REG-04,Illinois,Chicago,2025-12-05,2025-12-09,Second Class
ORD-14740,CUST-2362,REG-02,Arizona,Phoenix,2024-09-30,2024-10-04,Second Class
ORD-14741,CUST-2978,REG-04,Michigan,Detroit,2024-03-04,2024-03-10,Standard Class
ORD-14742,CUST-1934,REG-02,Colorado,Denver,2024-01-28,2024-02-03,Standard Class
ORD-14743,CUST-1296,REG-04,Indiana,Indianapolis,2024-03-11,2024-03-15,Standard Class
ORD-14744,CUST-1015,REG-03,Texas,Houston,2026-05-10,2026-05-15,Standard Class
ORD-14745,CUST-2435,REG-03,Texas,Austin,2024-03-21,2024-03-22,First Class
ORD-14746,CUST-1414,REG-02,Colorado,Denver,2025-04-30,2025-05-04,Second Class
ORD-14747,CUST-2005,REG-04,Indiana,Indianapolis,2024-09-05,2024-09-10,Standard Class
ORD-14748,CUST-1567,REG-03,Texas,Houston,2024-04-28,2024-05-02,Standard Class
ORD-14749,CUST-2035,REG-02,California,Los Angeles,2025-02-20,2025-02-22,Second Class
ORD-14750,CUST-2812,REG-01,New Jersey,Newark,2026-02-20,2026-02-24,Standard Class
ORD-14751,CUST-1848,REG-04,Indiana,Indianapolis,2024-06-16,2024-06-20,Standard Class
ORD-14752,CUST-2653,REG-04,Wisconsin,Milwaukee,2025-03-21,2025-03-27,Standard Class
ORD-14753,CUST-1076,REG-03,Georgia,Atlanta,2024-09-16,2024-09-21,Standard Class
ORD-14754,CUST-2082,REG-01,New Jersey,Newark,2024-12-29,2024-12-30,First Class
ORD-14755,CUST-1786,REG-02,California,Los Angeles,2025-09-27,2025-09-28,First Class
ORD-14756,CUST-1845,REG-03,Georgia,Atlanta,2024-03-19,2024-03-20,First Class
ORD-14757,CUST-2703,REG-04,Wisconsin,Milwaukee,2024-01-22,2024-01-28,Standard Class
ORD-14758,CUST-2693,REG-03,Texas,Austin,2025-11-01,2025-11-05,Standard Class
ORD-14759,CUST-1995,REG-01,Massachusetts,Boston,2024-07-29,2024-08-05,Standard Class
ORD-14760,CUST-1363,REG-04,Michigan,Detroit,2024-03-15,2024-03-19,Second Class
ORD-14761,CUST-2592,REG-03,Virginia,Richmond,2024-09-22,2024-09-28,Standard Class
ORD-14762,CUST-2661,REG-04,Wisconsin,Milwaukee,2024-05-17,2024-05-17,Same Day
ORD-14763,CUST-1694,REG-04,Wisconsin,Milwaukee,2024-05-20,2024-05-24,Standard Class
ORD-14764,CUST-1179,REG-01,Massachusetts,Boston,2024-01-17,2024-01-18,First Class
ORD-14765,CUST-2969,REG-04,Michigan,Detroit,2024-02-02,2024-02-09,Standard Class
ORD-14766,CUST-1509,REG-01,New York,New York,2024-09-03,2024-09-06,Second Class
ORD-14767,CUST-1427,REG-02,Washington,Seattle,2024-04-10,2024-04-13,Second Class
ORD-14768,CUST-1427,REG-02,Washington,Seattle,2025-09-08,2025-09-10,Second Class
ORD-14769,CUST-1263,REG-03,Virginia,Richmond,2025-01-13,2025-01-17,Second Class
ORD-14770,CUST-1168,REG-01,Ohio,Cleveland,2025-11-04,2025-11-11,Standard Class
ORD-14771,CUST-1102,REG-03,Georgia,Atlanta,2024-01-12,2024-01-19,Standard Class
ORD-14772,CUST-1388,REG-04,Michigan,Detroit,2024-07-26,2024-08-02,Standard Class
ORD-14773,CUST-1704,REG-01,Massachusetts,Boston,2024-05-06,2024-05-10,Standard Class
ORD-14774,CUST-2941,REG-02,Arizona,Phoenix,2024-01-10,2024-01-17,Standard Class
ORD-14775,CUST-2171,REG-04,Wisconsin,Milwaukee,2026-02-21,2026-02-27,Standard Class
ORD-14776,CUST-2789,REG-02,Arizona,Phoenix,2024-10-01,2024-10-06,Standard Class
ORD-14777,CUST-1042,REG-03,Texas,Houston,2026-05-09,2026-05-09,Same Day
ORD-14778,CUST-2441,REG-02,Oregon,Portland,2024-10-29,2024-11-03,Standard Class
ORD-14779,CUST-2525,REG-02,Washington,Seattle,2024-07-20,2024-07-24,Second Class
ORD-14780,CUST-2696,REG-02,California,Los Angeles,2024-03-26,2024-03-30,Second Class
ORD-14781,CUST-2626,REG-04,Wisconsin,Milwaukee,2024-12-13,2024-12-16,Second Class
ORD-14782,CUST-2392,REG-02,Colorado,Denver,2025-02-03,2025-02-05,First Class
ORD-14783,CUST-2769,REG-04,Wisconsin,Milwaukee,2026-04-19,2026-04-24,Standard Class
ORD-14784,CUST-1601,REG-02,Colorado,Denver,2024-01-19,2024-01-24,Standard Class
ORD-14785,CUST-2977,REG-03,Florida,Miami,2024-09-07,2024-09-12,Standard Class
ORD-14786,CUST-2604,REG-04,Minnesota,Minneapolis,2026-05-25,2026-05-31,Standard Class
ORD-14787,CUST-2472,REG-04,Indiana,Indianapolis,2025-04-14,2025-04-15,First Class
ORD-14788,CUST-1014,REG-03,Virginia,Richmond,2026-05-29,2026-06-04,Standard Class
ORD-14789,CUST-1591,REG-02,Washington,Seattle,2024-10-28,2024-10-30,First Class
ORD-14790,CUST-2574,REG-04,Indiana,Indianapolis,2024-02-26,2024-03-03,Standard Class
ORD-14791,CUST-1920,REG-01,Massachusetts,Boston,2025-06-21,2025-06-28,Standard Class
ORD-14792,CUST-1320,REG-01,Ohio,Cleveland,2026-05-08,2026-05-13,Standard Class
ORD-14793,CUST-1199,REG-03,North Carolina,Charlotte,2025-11-01,2025-11-03,First Class
ORD-14794,CUST-1918,REG-01,New Jersey,Newark,2025-08-14,2025-08-18,Standard Class
ORD-14795,CUST-2169,REG-02,California,Los Angeles,2024-06-09,2024-06-10,First Class
