Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Term_Months,Monthly_EMI,Branch_ID,Loan_Application_Date,Approval_Status
LOAN-12204,CUST-2570,Home Loan,158000.0,7.0,120,1834.51,BR-09,2023-01-12,Approved
LOAN-12205,CUST-2365,Personal Loan,18000.0,17.5,60,452.2,BR-02,2023-05-27,Rejected
LOAN-12206,CUST-3434,Home Loan,251000.0,7.0,240,1946.0,BR-03,2023-01-18,Rejected
LOAN-12207,CUST-2122,Business Loan,75000.0,13.0,120,1119.83,BR-07,2025-05-20,Approved
LOAN-12208,CUST-3191,Auto Loan,23000.0,9.5,48,577.83,BR-04,2024-07-07,Rejected
LOAN-12209,CUST-2758,Business Loan,36000.0,8.5,120,446.35,BR-09,2023-10-30,Approved
LOAN-12210,CUST-2017,Auto Loan,39000.0,5.0,72,628.09,BR-09,2023-08-02,Approved
LOAN-12211,CUST-2728,Auto Loan,25000.0,6.0,60,483.32,BR-02,2023-06-17,Approved
LOAN-12212,CUST-3240,Home Loan,202000.0,7.0,180,1815.63,BR-09,2024-04-11,Rejected
LOAN-12213,CUST-2950,Auto Loan,22000.0,5.0,36,659.36,BR-01,2023-03-02,Approved
LOAN-12214,CUST-3793,Home Loan,336000.0,7.0,360,2235.42,BR-06,2023-09-13,Approved
LOAN-12215,CUST-3007,Home Loan,184000.0,13.0,120,2747.32,BR-06,2023-04-04,Rejected
LOAN-12216,CUST-2505,Business Loan,70000.0,13.0,60,1592.72,BR-06,2023-05-15,Rejected
LOAN-12217,CUST-2505,Auto Loan,37000.0,9.5,48,929.56,BR-03,2023-02-23,Rejected
LOAN-12218,CUST-3923,Business Loan,54000.0,9.5,60,1134.1,BR-01,2023-02-23,Approved
LOAN-12219,CUST-1076,Home Loan,152000.0,6.0,120,1687.51,BR-04,2023-06-28,Approved
LOAN-12220,CUST-3716,Personal Loan,17000.0,11.5,48,443.51,BR-01,2023-06-11,Approved
LOAN-12221,CUST-2713,Auto Loan,27000.0,6.0,36,821.39,BR-01,2023-08-27,Approved
LOAN-12222,CUST-2137,Personal Loan,18000.0,11.5,60,395.87,BR-01,2023-04-23,Approved
LOAN-12223,CUST-2453,Personal Loan,5000.0,10.5,48,128.02,BR-02,2023-08-03,Approved
LOAN-12224,CUST-3149,Business Loan,42000.0,8.5,48,1035.23,BR-02,2023-12-08,Approved
LOAN-12225,CUST-3597,Business Loan,57000.0,11.0,60,1239.32,BR-04,2023-03-02,Approved
LOAN-12226,CUST-3458,Personal Loan,25000.0,11.5,24,1171.01,BR-10,2023-02-28,Approved
LOAN-12227,CUST-3561,Education Loan,34000.0,7.5,60,681.29,BR-07,2024-08-17,Approved
LOAN-12228,CUST-3534,Education Loan,11000.0,7.5,84,168.72,BR-07,2023-04-01,Rejected
LOAN-12229,CUST-3680,Home Loan,301000.0,8.5,120,3731.97,BR-05,2023-10-04,Rejected
LOAN-12230,CUST-1484,Home Loan,141000.0,6.0,240,1010.17,BR-01,2024-04-07,Approved
LOAN-12231,CUST-3426,Personal Loan,14000.0,11.5,60,307.9,BR-06,2024-10-08,Approved
LOAN-12232,CUST-3955,Personal Loan,18000.0,11.5,12,1595.07,BR-07,2023-06-12,Approved
LOAN-12233,CUST-2305,Auto Loan,17000.0,5.0,48,391.5,BR-03,2025-03-24,Approved
LOAN-12234,CUST-1160,Personal Loan,34000.0,13.0,60,773.6,BR-07,2023-03-06,Approved
LOAN-12235,CUST-1566,Personal Loan,19000.0,11.5,60,417.86,BR-01,2025-10-23,Approved
LOAN-12236,CUST-1831,Auto Loan,42000.0,9.5,36,1345.38,BR-01,2023-02-09,Approved
LOAN-12237,CUST-2613,Auto Loan,55000.0,7.5,36,1710.84,BR-02,2023-03-01,Rejected
LOAN-12238,CUST-2485,Personal Loan,32000.0,15.0,12,2888.27,BR-02,2023-05-02,Rejected
LOAN-12239,CUST-2531,Personal Loan,18000.0,10.5,12,1586.67,BR-09,2025-09-30,Approved
LOAN-12240,CUST-3332,Auto Loan,54000.0,5.0,60,1019.05,BR-01,2023-07-23,Rejected
LOAN-12241,CUST-3225,Education Loan,24000.0,11.0,84,410.94,BR-04,2023-02-28,Approved
LOAN-12242,CUST-1120,Business Loan,72000.0,9.5,120,931.66,BR-03,2024-04-16,Rejected
LOAN-12243,CUST-1497,Home Loan,317000.0,10.5,360,2899.72,BR-10,2023-04-17,Rejected
LOAN-12244,CUST-3824,Home Loan,237000.0,7.0,120,2751.77,BR-07,2023-05-29,Rejected
LOAN-12245,CUST-1119,Home Loan,389000.0,8.5,360,2991.07,BR-02,2024-11-29,Rejected
LOAN-12246,CUST-3332,Business Loan,81000.0,8.5,36,2556.97,BR-05,2023-05-29,Approved
LOAN-12247,CUST-2310,Auto Loan,26000.0,7.5,60,520.99,BR-05,2023-06-17,Approved
LOAN-12248,CUST-2352,Education Loan,22000.0,7.5,60,440.83,BR-07,2024-05-04,Approved
LOAN-12249,CUST-1092,Home Loan,408000.0,8.5,120,5058.62,BR-08,2023-04-08,Rejected
LOAN-12250,CUST-3188,Auto Loan,37000.0,9.5,48,929.56,BR-01,2023-09-01,Rejected
LOAN-12251,CUST-1858,Personal Loan,28000.0,13.0,12,2500.88,BR-03,2025-03-14,Approved
LOAN-12252,CUST-2387,Home Loan,432000.0,8.5,180,4254.07,BR-03,2024-09-06,Rejected
LOAN-12253,CUST-2357,Personal Loan,20000.0,11.5,24,936.81,BR-07,2023-04-24,Approved
LOAN-12254,CUST-3060,Education Loan,26000.0,9.0,84,418.32,BR-07,2024-08-07,Rejected
LOAN-12255,CUST-3721,Auto Loan,60000.0,9.5,72,1096.48,BR-01,2023-10-04,Approved
LOAN-12256,CUST-2484,Auto Loan,43000.0,7.5,60,861.63,BR-10,2024-02-14,Approved
LOAN-12257,CUST-2520,Business Loan,58000.0,11.0,120,798.95,BR-06,2023-08-12,Approved
LOAN-12258,CUST-2308,Education Loan,31000.0,7.5,60,621.18,BR-09,2023-02-13,Approved
LOAN-12259,CUST-3628,Home Loan,87000.0,10.5,180,961.7,BR-06,2023-02-24,Approved
LOAN-12260,CUST-1939,Business Loan,136000.0,11.0,60,2956.97,BR-10,2024-04-22,Rejected
LOAN-12261,CUST-2792,Education Loan,23000.0,7.5,84,352.78,BR-02,2023-03-11,Approved
LOAN-12262,CUST-2552,Auto Loan,31000.0,7.5,60,621.18,BR-07,2024-06-11,Approved
LOAN-12263,CUST-3974,Home Loan,167000.0,8.5,360,1284.09,BR-10,2023-04-17,Approved
LOAN-12264,CUST-2622,Auto Loan,34000.0,5.0,72,547.57,BR-08,2024-02-06,Approved
LOAN-12265,CUST-1895,Education Loan,30000.0,9.0,84,482.67,BR-03,2023-04-05,Rejected
LOAN-12266,CUST-2214,Auto Loan,44000.0,6.0,36,1338.57,BR-09,2023-08-20,Approved
LOAN-12267,CUST-1090,Personal Loan,33000.0,10.5,12,2908.9,BR-02,2023-08-14,Rejected
LOAN-12268,CUST-3053,Home Loan,166000.0,8.5,120,2058.16,BR-05,2024-02-18,Approved
LOAN-12269,CUST-3864,Home Loan,249000.0,8.5,180,2452.0,BR-09,2023-12-26,Approved
LOAN-12270,CUST-1515,Home Loan,235000.0,6.0,180,1983.06,BR-10,2023-03-27,Approved
LOAN-12271,CUST-2126,Home Loan,91000.0,7.0,120,1056.59,BR-04,2023-02-02,Approved
LOAN-12272,CUST-2717,Home Loan,270000.0,10.5,120,3643.24,BR-08,2025-10-23,Rejected
LOAN-12273,CUST-3152,Education Loan,30000.0,6.5,120,340.64,BR-04,2023-03-11,Rejected
LOAN-12274,CUST-3605,Auto Loan,40000.0,12.0,72,782.01,BR-03,2023-04-15,Rejected
LOAN-12275,CUST-3701,Education Loan,22000.0,9.0,84,353.96,BR-07,2023-01-27,Approved
LOAN-12276,CUST-2898,Home Loan,124000.0,8.5,180,1221.08,BR-10,2023-05-06,Approved
LOAN-12277,CUST-1492,Personal Loan,14000.0,10.5,12,1234.08,BR-04,2023-12-18,Approved
LOAN-12278,CUST-2162,Auto Loan,46000.0,7.5,48,1112.23,BR-06,2023-10-21,Approved
LOAN-12279,CUST-3794,Education Loan,11000.0,6.5,84,163.34,BR-06,2023-03-22,Rejected
LOAN-12280,CUST-3911,Auto Loan,32000.0,5.0,60,603.88,BR-03,2023-02-06,Approved
LOAN-12281,CUST-1909,Home Loan,412000.0,6.0,120,4574.04,BR-01,2024-11-15,Approved
LOAN-12282,CUST-3989,Personal Loan,33000.0,17.5,36,1184.77,BR-06,2023-10-12,Rejected
LOAN-12283,CUST-3979,Home Loan,207000.0,13.0,180,2619.05,BR-06,2023-01-16,Rejected
LOAN-12284,CUST-3056,Education Loan,30000.0,6.5,60,586.98,BR-02,2023-02-20,Approved
LOAN-12285,CUST-3141,Business Loan,77000.0,9.5,60,1617.14,BR-09,2023-03-15,Approved
LOAN-12286,CUST-3747,Business Loan,53000.0,11.0,60,1152.35,BR-03,2023-02-15,Approved
LOAN-12287,CUST-1624,Home Loan,305000.0,7.0,180,2741.43,BR-03,2023-03-30,Approved
LOAN-12288,CUST-3837,Home Loan,148000.0,6.0,360,887.33,BR-10,2024-10-24,Approved
LOAN-12289,CUST-1146,Auto Loan,48000.0,6.0,48,1127.28,BR-06,2024-12-18,Approved
LOAN-12290,CUST-1964,Business Loan,111000.0,9.5,60,2331.21,BR-02,2023-12-10,Approved
LOAN-12291,CUST-1295,Education Loan,19000.0,11.0,120,261.73,BR-07,2024-07-30,Rejected
LOAN-12292,CUST-1370,Education Loan,32000.0,11.0,60,695.76,BR-02,2024-03-04,Approved
LOAN-12293,CUST-1737,Auto Loan,19000.0,5.0,36,569.45,BR-02,2023-01-12,Approved
LOAN-12294,CUST-3949,Auto Loan,32000.0,6.0,48,751.52,BR-01,2023-06-20,Approved
LOAN-12295,CUST-1317,Business Loan,44000.0,11.0,60,956.67,BR-07,2024-06-09,Approved
LOAN-12296,CUST-1300,Home Loan,438000.0,6.0,240,3137.97,BR-01,2024-08-11,Approved
LOAN-12297,CUST-3091,Business Loan,69000.0,13.0,48,1851.1,BR-01,2023-03-14,Approved
LOAN-12298,CUST-1545,Home Loan,259000.0,8.5,360,1991.49,BR-06,2025-01-12,Approved
LOAN-12299,CUST-1622,Home Loan,106000.0,8.5,120,1314.25,BR-07,2023-07-31,Approved
LOAN-12300,CUST-1398,Personal Loan,19000.0,11.5,12,1683.69,BR-02,2023-06-13,Rejected
LOAN-12301,CUST-1872,Personal Loan,9000.0,11.5,24,421.56,BR-07,2023-07-25,Approved
LOAN-12302,CUST-2012,Home Loan,330000.0,10.5,180,3647.82,BR-08,2023-08-25,Rejected
LOAN-12303,CUST-1090,Personal Loan,13000.0,10.5,60,279.42,BR-03,2023-02-19,Approved
LOAN-12304,CUST-1946,Home Loan,249000.0,10.5,120,3359.88,BR-03,2023-12-11,Approved
LOAN-12305,CUST-3689,Personal Loan,12000.0,13.0,24,570.5,BR-09,2023-08-24,Rejected
LOAN-12306,CUST-1251,Personal Loan,21000.0,11.5,60,461.84,BR-05,2023-03-01,Approved
LOAN-12307,CUST-3016,Auto Loan,30000.0,9.5,36,960.99,BR-09,2024-04-05,Approved
LOAN-12308,CUST-1578,Home Loan,436000.0,7.0,360,2900.72,BR-05,2024-03-18,Approved
LOAN-12309,CUST-3517,Personal Loan,7000.0,10.5,48,179.22,BR-03,2023-06-26,Rejected
LOAN-12310,CUST-2683,Auto Loan,55000.0,7.5,72,950.96,BR-06,2024-10-17,Rejected
LOAN-12311,CUST-3003,Auto Loan,34000.0,6.0,36,1034.35,BR-04,2023-09-25,Approved
LOAN-12312,CUST-1671,Auto Loan,51000.0,7.5,72,881.8,BR-07,2024-11-07,Rejected
LOAN-12313,CUST-1247,Personal Loan,31000.0,17.5,48,902.55,BR-04,2024-08-01,Rejected
LOAN-12314,CUST-3068,Home Loan,274000.0,7.0,180,2462.79,BR-07,2024-03-14,Approved
LOAN-12315,CUST-3988,Auto Loan,21000.0,12.0,72,410.55,BR-06,2023-07-11,Rejected
LOAN-12316,CUST-1165,Personal Loan,35000.0,15.0,24,1697.03,BR-02,2023-12-09,Rejected
LOAN-12317,CUST-2809,Auto Loan,22000.0,5.0,48,506.64,BR-08,2023-05-29,Approved
LOAN-12318,CUST-2883,Home Loan,282000.0,6.0,240,2020.34,BR-05,2023-11-05,Rejected
LOAN-12319,CUST-1659,Business Loan,84000.0,8.5,60,1723.39,BR-01,2023-03-07,Approved
LOAN-12320,CUST-3575,Auto Loan,37000.0,5.0,60,698.24,BR-08,2023-08-01,Approved
LOAN-12321,CUST-1326,Education Loan,14000.0,11.0,60,304.39,BR-02,2023-07-08,Approved
LOAN-12322,CUST-2128,Auto Loan,58000.0,7.5,72,1002.83,BR-09,2024-05-31,Approved
LOAN-12323,CUST-2075,Home Loan,407000.0,7.0,240,3155.47,BR-03,2023-02-25,Approved
LOAN-12324,CUST-3880,Personal Loan,30000.0,11.5,60,659.78,BR-04,2024-10-18,Approved
LOAN-12325,CUST-3239,Personal Loan,34000.0,11.5,60,747.75,BR-09,2024-02-19,Rejected
LOAN-12326,CUST-2221,Personal Loan,7000.0,11.5,60,153.95,BR-01,2023-05-13,Approved
LOAN-12327,CUST-2060,Home Loan,223000.0,13.0,180,2821.49,BR-08,2023-10-20,Rejected
LOAN-12328,CUST-2062,Home Loan,364000.0,6.0,180,3071.64,BR-06,2023-08-11,Rejected
LOAN-12329,CUST-3690,Personal Loan,27000.0,10.5,36,877.57,BR-09,2024-01-24,Rejected
LOAN-12330,CUST-1756,Personal Loan,11000.0,11.5,36,362.74,BR-03,2023-01-22,Approved
LOAN-12331,CUST-2128,Personal Loan,27000.0,13.0,36,909.74,BR-09,2023-11-17,Approved
LOAN-12332,CUST-2611,Auto Loan,35000.0,6.0,60,676.65,BR-08,2023-08-14,Approved
LOAN-12333,CUST-1367,Personal Loan,14000.0,13.0,12,1250.44,BR-07,2025-08-12,Approved
LOAN-12334,CUST-1246,Personal Loan,29000.0,11.5,48,756.58,BR-07,2023-06-19,Approved
LOAN-12335,CUST-2869,Personal Loan,23000.0,10.5,12,2027.42,BR-02,2024-11-17,Rejected
LOAN-12336,CUST-1043,Personal Loan,30000.0,11.5,24,1405.21,BR-05,2023-12-23,Approved
LOAN-12337,CUST-3609,Auto Loan,40000.0,9.5,48,1004.93,BR-05,2024-05-05,Rejected
LOAN-12338,CUST-1170,Auto Loan,24000.0,6.0,48,563.64,BR-05,2023-01-15,Approved
LOAN-12339,CUST-2372,Personal Loan,8000.0,15.0,12,722.07,BR-06,2023-03-31,Approved
LOAN-12340,CUST-3840,Auto Loan,31000.0,6.0,60,599.32,BR-04,2023-04-07,Rejected
LOAN-12341,CUST-1400,Personal Loan,14000.0,11.5,36,461.66,BR-08,2023-10-01,Approved
LOAN-12342,CUST-4000,Home Loan,277000.0,6.0,180,2337.48,BR-05,2023-05-26,Rejected
LOAN-12343,CUST-2096,Auto Loan,53000.0,6.0,36,1612.36,BR-06,2023-01-06,Rejected
LOAN-12344,CUST-1596,Auto Loan,48000.0,7.5,48,1160.59,BR-10,2023-10-26,Approved
LOAN-12345,CUST-3242,Auto Loan,31000.0,5.0,72,499.25,BR-02,2025-03-16,Approved
LOAN-12346,CUST-2099,Auto Loan,33000.0,6.0,60,637.98,BR-09,2025-05-06,Rejected
LOAN-12347,CUST-2852,Business Loan,20000.0,9.5,120,258.8,BR-02,2023-04-02,Approved
LOAN-12348,CUST-1183,Education Loan,20000.0,11.0,60,434.85,BR-07,2023-05-25,Rejected
LOAN-12349,CUST-2302,Personal Loan,9000.0,13.0,48,241.45,BR-03,2023-06-09,Approved
LOAN-12350,CUST-3726,Auto Loan,55000.0,6.0,48,1291.68,BR-04,2024-07-04,Approved
LOAN-12351,CUST-1057,Personal Loan,30000.0,11.5,36,989.28,BR-06,2023-04-02,Approved
LOAN-12352,CUST-1349,Business Loan,42000.0,9.5,60,882.08,BR-01,2023-02-23,Approved
LOAN-12353,CUST-3381,Personal Loan,12000.0,10.5,36,390.03,BR-02,2024-01-03,Approved
LOAN-12354,CUST-2991,Home Loan,415000.0,8.5,120,5145.41,BR-03,2023-09-13,Rejected
LOAN-12355,CUST-1876,Business Loan,20000.0,8.5,36,631.35,BR-09,2023-03-18,Approved
LOAN-12356,CUST-3521,Personal Loan,11000.0,15.0,24,533.35,BR-07,2023-11-09,Approved
LOAN-12357,CUST-1996,Personal Loan,31000.0,17.5,48,902.55,BR-04,2023-02-04,Rejected
LOAN-12358,CUST-3641,Personal Loan,20000.0,13.0,48,536.55,BR-03,2023-01-25,Approved
LOAN-12359,CUST-3166,Education Loan,36000.0,6.5,60,704.38,BR-03,2024-03-24,Approved
LOAN-12360,CUST-3590,Personal Loan,16000.0,15.0,60,380.64,BR-05,2023-01-03,Rejected
LOAN-12361,CUST-1588,Auto Loan,48000.0,5.0,48,1105.41,BR-06,2023-03-12,Approved
LOAN-12362,CUST-1347,Personal Loan,17000.0,11.5,60,373.87,BR-07,2023-08-20,Approved
LOAN-12363,CUST-1813,Home Loan,290000.0,7.0,240,2248.37,BR-05,2023-10-14,Approved
LOAN-12364,CUST-2356,Auto Loan,57000.0,6.0,48,1338.65,BR-07,2025-02-10,Approved
LOAN-12365,CUST-3496,Education Loan,26000.0,11.0,120,358.15,BR-08,2024-09-18,Approved
LOAN-12366,CUST-1779,Auto Loan,23000.0,7.5,48,556.11,BR-09,2023-02-27,Approved
LOAN-12367,CUST-2121,Auto Loan,36000.0,5.0,36,1078.95,BR-09,2023-09-02,Approved
LOAN-12368,CUST-2152,Personal Loan,6000.0,13.0,48,160.96,BR-09,2023-06-20,Approved
LOAN-12369,CUST-3967,Personal Loan,21000.0,11.5,24,983.65,BR-06,2023-02-05,Approved
LOAN-12370,CUST-2717,Business Loan,38000.0,13.0,120,567.38,BR-09,2024-04-14,Approved
LOAN-12371,CUST-2005,Personal Loan,24000.0,10.5,24,1113.02,BR-07,2023-06-15,Approved
LOAN-12372,CUST-3827,Home Loan,419000.0,7.0,360,2787.62,BR-08,2023-08-05,Rejected
LOAN-12373,CUST-3704,Home Loan,407000.0,7.0,240,3155.47,BR-03,2023-01-14,Approved
LOAN-12374,CUST-3196,Business Loan,111000.0,13.0,48,2977.85,BR-06,2023-10-01,Rejected
LOAN-12375,CUST-3171,Home Loan,316000.0,10.5,120,4263.95,BR-04,2023-03-07,Rejected
LOAN-12376,CUST-2121,Business Loan,113000.0,8.5,48,2785.26,BR-10,2024-09-05,Approved
LOAN-12377,CUST-1624,Business Loan,127000.0,9.5,120,1643.35,BR-04,2023-04-17,Rejected
LOAN-12378,CUST-1990,Home Loan,254000.0,8.5,360,1953.04,BR-07,2024-11-20,Rejected
LOAN-12379,CUST-1778,Personal Loan,9000.0,11.5,60,197.93,BR-10,2023-07-30,Approved
LOAN-12380,CUST-1175,Home Loan,114000.0,8.5,180,1122.6,BR-09,2023-06-24,Approved
LOAN-12381,CUST-3430,Auto Loan,31000.0,7.5,60,621.18,BR-10,2023-07-06,Approved
LOAN-12382,CUST-3297,Home Loan,207000.0,7.0,360,1377.18,BR-07,2023-03-01,Approved
LOAN-12383,CUST-3756,Auto Loan,38000.0,6.0,36,1156.03,BR-08,2023-05-20,Approved
LOAN-12384,CUST-2445,Personal Loan,15000.0,11.5,36,494.64,BR-01,2023-02-12,Approved
LOAN-12385,CUST-1356,Home Loan,158000.0,7.0,360,1051.18,BR-09,2024-03-12,Approved
LOAN-12386,CUST-3878,Home Loan,87000.0,13.0,360,962.39,BR-05,2023-10-18,Rejected
LOAN-12387,CUST-2970,Home Loan,232000.0,7.0,120,2693.72,BR-08,2024-09-20,Approved
LOAN-12388,CUST-2549,Auto Loan,21000.0,9.5,48,527.59,BR-05,2023-01-06,Approved
LOAN-12389,CUST-1664,Personal Loan,18000.0,10.5,12,1586.67,BR-02,2024-04-07,Approved
LOAN-12390,CUST-2260,Home Loan,261000.0,6.0,360,1564.83,BR-10,2024-07-08,Approved
LOAN-12391,CUST-1436,Auto Loan,35000.0,5.0,60,660.49,BR-05,2023-03-18,Approved
LOAN-12392,CUST-2218,Personal Loan,24000.0,13.0,60,546.07,BR-09,2025-09-16,Approved
LOAN-12393,CUST-3450,Home Loan,268000.0,8.5,180,2639.1,BR-07,2024-09-06,Approved
LOAN-12394,CUST-3890,Business Loan,90000.0,11.0,60,1956.82,BR-05,2024-01-24,Approved
LOAN-12395,CUST-1274,Personal Loan,24000.0,15.0,48,667.94,BR-06,2023-04-30,Rejected
LOAN-12396,CUST-2307,Home Loan,201000.0,7.0,360,1337.26,BR-08,2023-03-28,Approved
LOAN-12397,CUST-1317,Auto Loan,32000.0,7.5,48,773.72,BR-07,2023-08-15,Approved
LOAN-12398,CUST-1679,Home Loan,289000.0,7.0,240,2240.61,BR-10,2024-04-08,Approved
LOAN-12399,CUST-1533,Home Loan,135000.0,10.5,360,1234.9,BR-05,2023-03-11,Rejected
LOAN-12400,CUST-3185,Auto Loan,55000.0,6.0,36,1673.21,BR-02,2023-05-23,Approved
LOAN-12401,CUST-1335,Personal Loan,30000.0,15.0,36,1039.96,BR-01,2024-04-27,Rejected
LOAN-12402,CUST-2244,Auto Loan,31000.0,6.0,48,728.04,BR-09,2023-03-01,Approved
LOAN-12403,CUST-2534,Personal Loan,13000.0,11.5,48,339.16,BR-02,2024-02-24,Approved
LOAN-12404,CUST-1747,Home Loan,156000.0,7.0,240,1209.47,BR-05,2023-03-17,Approved
LOAN-12405,CUST-1933,Personal Loan,6000.0,11.5,36,197.86,BR-10,2024-03-18,Approved
LOAN-12406,CUST-2726,Personal Loan,7000.0,13.0,60,159.27,BR-08,2023-10-24,Rejected
LOAN-12407,CUST-2292,Personal Loan,15000.0,11.5,36,494.64,BR-02,2024-05-03,Approved
LOAN-12408,CUST-2334,Personal Loan,29000.0,15.0,60,689.91,BR-10,2023-02-07,Rejected
LOAN-12409,CUST-2106,Home Loan,256000.0,13.0,240,2999.23,BR-02,2023-02-09,Rejected
LOAN-12410,CUST-3976,Business Loan,34000.0,9.5,48,854.19,BR-08,2024-07-21,Approved
LOAN-12411,CUST-1060,Education Loan,15000.0,9.0,84,241.34,BR-10,2023-12-20,Approved
LOAN-12412,CUST-3248,Home Loan,265000.0,6.0,180,2236.22,BR-02,2024-02-02,Approved
LOAN-12413,CUST-1484,Personal Loan,27000.0,10.5,24,1252.15,BR-07,2024-04-08,Approved
LOAN-12414,CUST-1262,Auto Loan,46000.0,12.0,72,899.31,BR-01,2024-09-05,Rejected
LOAN-12415,CUST-1964,Auto Loan,52000.0,6.0,60,1005.31,BR-06,2023-08-16,Rejected
LOAN-12416,CUST-4000,Personal Loan,19000.0,10.5,60,408.38,BR-08,2023-12-01,Rejected
LOAN-12417,CUST-1668,Home Loan,246000.0,7.0,360,1636.64,BR-08,2023-03-27,Approved
LOAN-12418,CUST-2942,Auto Loan,29000.0,6.0,60,560.65,BR-02,2023-12-21,Approved
LOAN-12419,CUST-1594,Education Loan,12000.0,9.0,60,249.1,BR-08,2023-03-24,Approved
LOAN-12420,CUST-1522,Education Loan,26000.0,7.5,84,398.8,BR-08,2023-10-26,Approved
LOAN-12421,CUST-1419,Personal Loan,11000.0,11.5,60,241.92,BR-04,2023-05-19,Approved
LOAN-12422,CUST-3254,Home Loan,405000.0,8.5,360,3114.1,BR-08,2023-12-24,Rejected
LOAN-12423,CUST-3594,Auto Loan,30000.0,7.5,72,518.7,BR-10,2023-05-20,Rejected
LOAN-12424,CUST-1528,Business Loan,50000.0,9.5,120,646.99,BR-09,2024-06-08,Approved
LOAN-12425,CUST-2799,Auto Loan,25000.0,6.0,72,414.32,BR-01,2023-01-23,Approved
LOAN-12426,CUST-3513,Auto Loan,18000.0,6.0,36,547.59,BR-08,2024-09-15,Rejected
LOAN-12427,CUST-2291,Home Loan,81000.0,8.5,120,1004.28,BR-10,2023-01-09,Approved
LOAN-12428,CUST-2797,Personal Loan,24000.0,15.0,60,570.96,BR-02,2024-10-28,Rejected
LOAN-12429,CUST-2566,Home Loan,416000.0,8.5,240,3610.14,BR-03,2023-01-16,Rejected
LOAN-12430,CUST-1744,Education Loan,34000.0,6.5,120,386.06,BR-04,2023-01-28,Approved
LOAN-12431,CUST-2865,Auto Loan,24000.0,9.5,72,438.59,BR-02,2023-06-07,Rejected
LOAN-12432,CUST-1445,Home Loan,293000.0,8.5,120,3632.78,BR-09,2024-09-10,Rejected
LOAN-12433,CUST-2857,Home Loan,274000.0,13.0,240,3210.12,BR-05,2024-11-02,Rejected
LOAN-12434,CUST-2507,Personal Loan,17000.0,13.0,36,572.8,BR-06,2023-02-26,Approved
LOAN-12435,CUST-1450,Education Loan,28000.0,7.5,120,332.36,BR-07,2024-03-22,Approved
LOAN-12436,CUST-2437,Auto Loan,38000.0,6.0,72,629.77,BR-06,2024-08-11,Approved
LOAN-12437,CUST-2975,Auto Loan,19000.0,7.5,48,459.4,BR-01,2023-06-03,Approved
LOAN-12438,CUST-3970,Auto Loan,20000.0,7.5,48,483.58,BR-07,2024-07-08,Rejected
LOAN-12439,CUST-3608,Business Loan,40000.0,11.0,48,1033.82,BR-03,2024-07-20,Approved
LOAN-12440,CUST-3167,Business Loan,96000.0,11.0,120,1322.4,BR-09,2023-03-22,Rejected
LOAN-12441,CUST-2650,Education Loan,37000.0,7.5,60,741.4,BR-04,2023-12-14,Approved
LOAN-12442,CUST-1288,Personal Loan,7000.0,11.5,24,327.88,BR-06,2025-02-10,Rejected
LOAN-12443,CUST-1014,Auto Loan,39000.0,9.5,36,1249.29,BR-01,2024-08-05,Rejected
LOAN-12444,CUST-2633,Personal Loan,24000.0,11.5,60,527.82,BR-06,2025-07-24,Approved
LOAN-12445,CUST-1285,Auto Loan,23000.0,7.5,36,715.44,BR-06,2023-01-17,Approved
LOAN-12446,CUST-1774,Personal Loan,32000.0,13.0,24,1521.34,BR-09,2023-08-08,Rejected
LOAN-12447,CUST-2306,Home Loan,187000.0,6.0,360,1121.16,BR-02,2023-03-07,Approved
LOAN-12448,CUST-3491,Personal Loan,30000.0,10.5,60,644.82,BR-05,2024-12-16,Approved
LOAN-12449,CUST-2303,Education Loan,19000.0,9.0,84,305.69,BR-01,2024-05-24,Rejected
LOAN-12450,CUST-1127,Education Loan,11000.0,9.0,60,228.34,BR-02,2024-06-03,Rejected
LOAN-12451,CUST-3540,Auto Loan,38000.0,7.5,48,918.8,BR-03,2024-05-03,Rejected
LOAN-12452,CUST-3843,Education Loan,14000.0,7.5,84,214.74,BR-01,2023-04-26,Approved
LOAN-12453,CUST-2188,Home Loan,415000.0,7.0,120,4818.5,BR-07,2023-06-11,Approved
LOAN-12454,CUST-2837,Auto Loan,18000.0,5.0,72,289.89,BR-01,2023-11-10,Approved
LOAN-12455,CUST-2366,Education Loan,40000.0,7.5,84,613.53,BR-10,2024-04-11,Approved
LOAN-12456,CUST-1798,Personal Loan,13000.0,13.0,24,618.04,BR-01,2025-04-09,Approved
LOAN-12457,CUST-1093,Home Loan,206000.0,8.5,360,1583.96,BR-08,2024-03-05,Approved
LOAN-12458,CUST-2530,Home Loan,118000.0,10.5,360,1079.39,BR-02,2023-04-26,Rejected
LOAN-12459,CUST-1022,Personal Loan,18000.0,10.5,60,386.89,BR-05,2025-04-07,Rejected
LOAN-12460,CUST-2519,Business Loan,132000.0,9.5,36,4228.35,BR-01,2023-05-12,Rejected
LOAN-12461,CUST-2376,Personal Loan,11000.0,13.0,12,982.49,BR-09,2023-04-01,Approved
LOAN-12462,CUST-2391,Home Loan,301000.0,6.0,120,3341.72,BR-07,2023-02-23,Approved
LOAN-12463,CUST-3386,Personal Loan,15000.0,11.5,60,329.89,BR-07,2024-04-14,Approved
LOAN-12464,CUST-2006,Auto Loan,45000.0,5.0,36,1348.69,BR-04,2023-05-22,Approved
